model,num_param,memT,memR,memA,memM,energy,co2,train_time,infer_time,test_00,inf_time,tr_acc,test_01,test_02,test_03,test_04,test_05,test_06,test_07,test_08,test_09,pretrain
convmixer_768_32,21110248,25.435111424,17.408458752,0.345020928,17.018504192,0.254273607874,20.850435845677,37.19325065612793,0,0.4690824468085106,18.72190315723419,0.9838362068965516,0.5236037234042553,0.5362367021276596,0.5465425531914894,0.5335771276595744,0.5615026595744681,0.5678191489361702,0.589095744680851,0.5608377659574468,0.5861037234042553,0
cs3darknet_focus_l,21151720,25.435111424,3.787456512,0.347042304,3.544518656,0.027605784129,2.374097435076,3.8096518516540527,0,0.5442154255319149,1.8802234411239624,0.9601293103448276,0.527593085106383,0.6037234042553191,0.6276595744680851,0.6107047872340425,0.6316489361702128,0.6422872340425532,0.601063829787234,0.6462765957446809,0.6097074468085106,0
hrnet_w18,21299004,25.435111424,6.513754112,0.330871296,5.675516928,0.069515043313,5.769748594952,9.589064836502075,0,0.527593085106383,4.369497776031494,0.9719827586206896,0.5475398936170213,0.5871010638297872,0.6210106382978723,0.6080452127659575,0.6289893617021277,0.621343085106383,0.614029255319149,0.6150265957446809,0.614029255319149,0
cspresnet50,21616168,25.435111424,4.192206848,0.354753024,4.118751744,0.029069136,2.383669151968,4.103811740875244,0,0.5332446808510638,2.080692982673645,0.9935344827586208,0.5947473404255319,0.6107047872340425,0.6243351063829787,0.6233377659574468,0.6030585106382979,0.6017287234042553,0.604720744680851,0.648936170212766,0.6379654255319149,0
cspresnet50,21616168,25.435111424,4.192206848,0.354753024,4.118751744,0.029069136,2.383669151968,4.106539487838745,0,0.5332446808510638,2.0812403678894045,0.9935344827586208,0.5947473404255319,0.6107047872340425,0.6243351063829787,0.6233377659574468,0.6030585106382979,0.6017287234042553,0.604720744680851,0.648936170212766,0.6379654255319149,0
gluon_resnet34_v1b,21797672,25.435111424,2.225078272,0.364951552,1.643186688,0.023529084483,1.929384927577,3.252495288848877,0,0.5352393617021277,1.6239764451980592,0.9783285440613028,0.543218085106383,0.5704787234042553,0.5957446808510638,0.6133643617021277,0.5887632978723404,0.6233377659574468,0.6313164893617021,0.6289893617021277,0.6412898936170213,0
resnet34d,21816904,25.435111424,2.290089984,0.363918336,1.99264768,0.025938295938,2.126940266932,3.638526678085327,0,0.535904255319149,1.800927495956421,0.9935344827586208,0.5269281914893617,0.5605053191489362,0.582779255319149,0.5844414893617021,0.5555186170212766,0.5831117021276596,0.6033909574468085,0.6023936170212766,0.5761303191489362,0
cs3sedarknet_l,21913592,25.435111424,4.689231872,0.35723264,4.043121664,0.031082944114,2.564342889429,4.377037525177002,0,0.5558510638297872,2.127069425582886,0.9849137931034484,0.5571808510638298,0.5914228723404256,0.6103723404255319,0.6496010638297872,0.6107047872340425,0.6276595744680851,0.6615691489361702,0.6243351063829787,0.6439494680851063,0
dla60,22036632,25.435111424,5.343543296,0.343218688,4.40462592,0.038594894121,3.184078764996,5.338232517242432,0,0.5252659574468085,2.633070421218872,0.9838362068965516,0.4913563829787234,0.5319148936170213,0.5186170212765957,0.5335771276595744,0.5511968085106383,0.5372340425531915,0.5408909574468085,0.5724734042553191,0.5355718085106383,0
lamhalobotnet50ts_256,22569824,25.435111424,6.987710464,0.350022144,6.441659392,0.052454869985,4.248844468767,7.140052556991577,0,0.5172872340425532,3.368452215194702,0.9892241379310344,0.5558510638297872,0.6126994680851063,0.5498670212765957,0.6389627659574468,0.6678856382978723,0.6476063829787234,0.6419547872340425,0.664561170212766,0.6376329787234043,0
halo2botnet50ts_256,22635360,25.435111424,7.033847808,0.35527936,6.554755072,0.053718673661,4.378071903383,7.88664698600769,0,0.4956781914893617,4.073851442337036,0.9649185823754788,0.5295877659574468,0.5831117021276596,0.6063829787234043,0.6003989361702128,0.5801196808510638,0.6163563829787234,0.586436170212766,0.6173537234042553,0.6133643617021277,0
halonet50ts,22733280,25.435111424,7.220494336,0.356950528,6.514756608,0.04766813846,3.908787353691,6.93807053565979,0,0.4640957446808511,3.516727113723755,0.9730603448275862,0.6136968085106383,0.5924202127659575,0.6023936170212766,0.6023936170212766,0.6732047872340425,0.6173537234042553,0.604720744680851,0.644281914893617,0.6173537234042553,0
adv_inception_v3,23834568,25.435111424,3.003121664,0.379173888,2.597266432,0.028288847975,2.206530142075,3.8049259185791016,0,0.5844414893617021,1.7891333103179932,0.976293103448276,0.6073803191489362,0.6110372340425532,0.6256648936170213,0.6216755319148937,0.6246675531914894,0.6476063829787234,0.6216755319148937,0.6216755319148937,0.6060505319148937,0
adv_inception_v3,23834568,25.435111424,3.003121664,0.379173888,2.597266432,0.028288847975,2.206530142075,3.800290584564209,0,0.5844414893617021,1.7900021076202393,0.976293103448276,0.6073803191489362,0.6110372340425532,0.6256648936170213,0.6216755319148937,0.6246675531914894,0.6476063829787234,0.6216755319148937,0.6216755319148937,0.6060505319148937,0
gluon_inception_v3,23834568,25.435111424,3.003121664,0.379173888,2.597266432,0.028413391341,2.17362443757,3.796840906143189,0,0.4840425531914893,1.7896595001220703,0.9859913793103448,0.567154255319149,0.5269281914893617,0.5631648936170213,0.6097074468085106,0.614029255319149,0.609375,0.6502659574468085,0.6519281914893617,0.6180186170212766,0
res2next50,24671464,25.435111424,6.020923392,0.38507264,5.469948928,0.053056355115,4.058811166315,7.171566724777222,0,0.6379654255319149,3.366972255706787,0.9935344827586208,0.6276595744680851,0.6472739361702128,0.6070478723404256,0.6289893617021277,0.6788563829787234,0.6373005319148937,0.6120345744680851,0.6559175531914894,0.6386303191489362,0
resnext50d_32x4d,25048136,25.435111424,6.090129408,0.395328,5.416594944,0.048562962344,3.715066619342,6.882548332214356,0,0.573470744680851,3.3648528099060058,0.9827586206896552,0.6349734042553191,0.598404255319149,0.6439494680851063,0.6053856382978723,0.6522606382978723,0.659906914893617,0.6136968085106383,0.6283244680851063,0.6319813829787234,0
res2net50_14w_8s,25059816,25.435111424,6.306136064,0.394106368,5.29035776,0.046123623309,3.413148124864,6.542944669723511,0,0.5731382978723404,3.2149640560150146,0.988146551724138,0.6658909574468085,0.6392952127659575,0.6316489361702128,0.6329787234042553,0.5914228723404256,0.6077127659574468,0.6306515957446809,0.6446143617021277,0.6419547872340425,0
