model,num_param,memT,memR,memA,memM,energy,co2,train_time,infer_time,test_00,inf_time,tr_acc,test_01,test_02,test_03,test_04,test_05,test_06,test_07,test_08,test_09,pretrain
hardcorenas_a,5260232,25.435111424,2.336227328,0.084045824,2.089581056,0.008545272529,0.367446718739,5.5677711963653564,0,0.9375,0.1745548725128173,0.9955658783783784,0.924342105263158,0.9095394736842104,0.9457236842105264,0.955592105263158,0.8552631578947368,0.9161184210526316,0.9013157894736842,0.90625,0.9523026315789472,0
efficientnet_b0,5288548,25.435111424,4.515168256,0.084476416,3.868971008,0.012490224095,0.537079636101,8.147074222564697,0,0.9375,0.2564066886901855,0.9968327702702704,0.9539473684210528,0.9588815789473684,0.9572368421052632,0.8881578947368421,0.9095394736842104,0.7779605263157895,0.8832236842105263,0.9276315789473684,0.9161184210526316,0
fbnetc_100,5572200,25.435111424,3.057647616,0.076663296,2.359907328,0.010658026298,0.458295130809,7.009120225906372,0,0.9276315789473684,0.2279719591140747,1.0,0.9095394736842104,0.8963815789473685,0.9013157894736842,0.9111842105263158,0.9177631578947368,0.919407894736842,0.919407894736842,0.919407894736842,0.919407894736842,0
mobilevit_s,5578632,25.435111424,6.74234368,0.099106816,6.249608192,0.022470627941,0.966237001448,14.167721509933472,0,0.9490131578947368,0.5164938926696777,1.0,0.9325657894736842,0.9358552631578948,0.9407894736842104,0.8569078947368421,0.955592105263158,0.9424342105263158,0.9144736842105264,0.8799342105263158,0.9226973684210528,0
tinynet_a,6187972,25.435111424,4.800380928,0.098018304,4.228481024,0.013782910332,0.592665144264,9.026511192321776,0,0.899671052631579,0.2856771945953369,1.0,0.9358552631578948,0.8799342105263158,0.919407894736842,0.924342105263158,0.8634868421052632,0.9375,0.8963815789473685,0.919407894736842,0.9226973684210528,0
ese_vovnet19b_dw,6543080,25.435111424,3.846176768,0.108124672,3.31211264,0.011643759969,0.494859798681,7.546858787536621,0,0.9391447368421052,0.2736242055892944,1.0,0.9391447368421052,0.9588815789473684,0.9490131578947368,0.7911184210526315,0.9391447368421052,0.8700657894736842,0.9276315789473684,0.899671052631579,0.9161184210526316,0
densenet121,7978856,25.435111424,6.100615168,0.129781248,5.671460352,0.024470263523,1.039986199729,15.480855226516724,0,0.78125,0.5514694452285767,0.992820945945946,0.84375,0.8963815789473685,0.9029605263157896,0.9226973684210528,0.944078947368421,0.8963815789473685,0.9424342105263158,0.9078947368421052,0.9490131578947368,0
densenet121,7978856,25.435111424,6.100615168,0.129781248,5.671460352,0.024452721729,1.039240673468,15.465331315994264,0,0.78125,0.5502240657806396,0.992820945945946,0.84375,0.8963815789473685,0.9029605263157896,0.9226973684210528,0.944078947368421,0.8963815789473685,0.9424342105263158,0.9078947368421052,0.9490131578947368,0
densenetblur121d,7998088,25.435111424,6.84720128,0.130978816,6.414196736,0.027042026424,1.162807136244,17.0444278717041,0,0.8898026315789473,0.6094675540924073,0.9989442567567568,0.912828947368421,0.8963815789473685,0.9111842105263158,0.9325657894736842,0.9276315789473684,0.9078947368421052,0.9078947368421052,0.9259868421052632,0.912828947368421,0
crossvit_9_240,8553296,25.435111424,2.376073216,0.146089984,1.883847168,0.013052666547,0.567790994801,8.52426815032959,0,0.899671052631579,0.3436922788619995,0.975929054054054,0.9144736842105264,0.9292763157894736,0.9078947368421052,0.8947368421052632,0.787828947368421,0.743421052631579,0.9111842105263158,0.8421052631578947,0.8223684210526315,0
fbnetv3_b,8598464,25.435111424,4.070572032,0.124442112,3.753330688,0.013887509434,0.604106660395,9.106311559677124,0,0.8799342105263158,0.2809173822402954,0.998733108108108,0.9210526315789472,0.962171052631579,0.9210526315789472,0.924342105263158,0.7467105263157895,0.8618421052631579,0.8865131578947368,0.9078947368421052,0.8963815789473685,0
resnet14t,10081632,25.435111424,2.489319424,0.148316672,2.107773952,0.010554216282,0.459108408285,6.721998453140259,0,0.9523026315789472,0.2436636686325073,1.0,0.9539473684210528,0.9292763157894736,0.9391447368421052,0.9457236842105264,0.8536184210526315,0.8404605263157895,0.899671052631579,0.9210526315789472,0.9210526315789472,0
seresnext26ts,10388064,25.435111424,4.827643904,0.151720448,3.995712512,0.018632393774,0.810509129179,11.591445684432983,0,0.9177631578947368,0.5377100229263305,1.0,0.9029605263157896,0.912828947368421,0.9177631578947368,0.9210526315789472,0.8108552631578947,0.9375,0.919407894736842,0.930921052631579,0.8963815789473685,0
gcresnext26ts,10476600,25.435111424,4.716494848,0.153178624,4.000300032,0.018874350601,0.802159900524,11.770687341690063,0,0.881578947368421,0.5417874097824097,0.995143581081081,0.912828947368421,0.9490131578947368,0.955592105263158,0.9473684210526316,0.9457236842105264,0.8881578947368421,0.9539473684210528,0.9013157894736842,0.9161184210526316,0
eca_botnext26ts_256,10593301,25.435111424,4.831838208,0.155785728,4.027185664,0.022771498713,0.967788695283,14.319079637527466,0,0.9177631578947368,0.5692267417907715,0.998733108108108,0.944078947368421,0.8782894736842105,0.944078947368421,0.850328947368421,0.9342105263157896,0.9276315789473684,0.8898026315789473,0.9276315789473684,0.8980263157894737,0
bat_resnext26ts,10731200,25.435111424,5.32676608,0.157327872,4.504082432,0.022091604182,0.927847375655,13.75912380218506,0,0.9259868421052632,0.6150653600692749,0.9997888513513512,0.950657894736842,0.8848684210526315,0.9029605263157896,0.9457236842105264,0.9078947368421052,0.875,0.9210526315789472,0.930921052631579,0.9029605263157896,0
bat_resnext26ts,10731200,25.435111424,5.32676608,0.157327872,4.504082432,0.021952138847,0.921989831582,13.832980394363403,0,0.9259868421052632,0.6152304887771607,0.9997888513513512,0.950657894736842,0.8848684210526315,0.9029605263157896,0.9457236842105264,0.9078947368421052,0.875,0.9210526315789472,0.930921052631579,0.9029605263157896,0
lambda_resnet26rpt_256,10988688,25.435111424,6.73185792,0.16349952,5.95629568,0.020665141141,0.867935927909,13.021790504455566,0,0.8585526315789473,0.5139311075210571,1.0,0.8601973684210527,0.919407894736842,0.9375,0.9144736842105264,0.8388157894736842,0.9013157894736842,0.899671052631579,0.9078947368421052,0.9078947368421052,0
resnet18d,11708744,25.435111424,1.728053248,0.199392256,1.464044544,0.009585506247,0.402591262388,6.109739542007446,0,0.9095394736842104,0.2208287954330444,1.0,0.9292763157894736,0.9029605263157896,0.8536184210526315,0.9177631578947368,0.899671052631579,0.9144736842105264,0.9161184210526316,0.9144736842105264,0.9144736842105264,0
halonet26t,12480288,25.435111424,3.7224448,0.187019776,3.022461952,0.017115325946,0.718843689729,10.580959796905518,0,0.8963815789473685,0.3989235639572143,0.9932432432432432,0.9177631578947368,0.912828947368421,0.9539473684210528,0.9210526315789472,0.8700657894736842,0.9177631578947368,0.9095394736842104,0.955592105263158,0.8585526315789473,0
botnet26t_256,12488672,25.435111424,3.800039424,0.188330496,3.033696256,0.016585832188,0.688312035801,10.217058181762695,0,0.9605263157894736,0.3906023740768433,0.993454391891892,0.8305921052631579,0.912828947368421,0.9391447368421052,0.9029605263157896,0.8930921052631579,0.90625,0.8355263157894737,0.9358552631578948,0.8355263157894737,0
dpn68,12611602,25.435111424,4.48790528,0.194735104,4.219797504,0.026283560892,1.090767777021,16.658799409866333,0,0.924342105263158,0.5405324697494507,0.9959881756756755,0.8733552631578947,0.930921052631579,0.950657894736842,0.9572368421052632,0.912828947368421,0.9473684210526316,0.955592105263158,0.9144736842105264,0.9424342105263158,0
dpn68b,12611602,25.435111424,4.651483136,0.193293312,4.250206208,0.025683474815,1.053022467421,16.212286233901978,0,0.9407894736842104,0.5521412849426269,0.9953547297297296,0.8552631578947368,0.9144736842105264,0.881578947368421,0.90625,0.8881578947368421,0.8947368421052632,0.9029605263157896,0.9342105263157896,0.9325657894736842,0
gc_efficientnetv2_rw_t,13677713,25.435111424,6.083837952,0.22149376,5.538115072,0.022540118922,0.924144875798,14.2407488822937,0,0.8898026315789473,0.4594220638275146,1.0,0.9276315789473684,0.9226973684210528,0.875,0.9259868421052632,0.944078947368421,0.9161184210526316,0.8881578947368421,0.9078947368421052,0.9078947368421052,0
sehalonet33ts,13691712,25.435111424,5.43162368,0.220680192,4.778592768,0.023064725327,0.957186101078,14.375328302383425,0,0.8125,0.5501218318939209,0.9890202702702704,0.8470394736842105,0.7927631578947368,0.9177631578947368,0.950657894736842,0.9046052631578948,0.9424342105263158,0.7960526315789473,0.930921052631579,0.84375,0
sebotnet33ts_256,13701984,25.435111424,6.767509504,0.221233152,5.29356032,0.024531278976,1.018048077499,15.314844846725464,0,0.6414473684210527,0.6113015413284302,0.9833192567567568,0.8930921052631579,0.9342105263157896,0.8667763157894737,0.8552631578947368,0.7171052631578947,0.6529605263157895,0.9539473684210528,0.7401315789473685,0.9177631578947368,0
densenet169,14149480,25.435111424,7.36100352,0.219306496,6.875163136,0.02994630139,1.272717809068,19.189642906188965,0,0.6644736842105263,0.6868547916412353,0.997043918918919,0.9638157894736842,0.930921052631579,0.9391447368421052,0.9572368421052632,0.8963815789473685,0.8865131578947368,0.912828947368421,0.9095394736842104,0.9391447368421052,0
maxvit_nano_rw_256,15451148,25.435111424,9.437184,0.259680256,8.417714176,0.038337450042,1.629341626778,23.97858071327209,0,0.7796052631578947,0.993501853942871,0.988597972972973,0.8634868421052632,0.6513157894736842,0.8453947368421053,0.8092105263157895,0.8799342105263158,0.9292763157894736,0.8404605263157895,0.8569078947368421,0.8289473684210527,0
gcresnext50ts,15667320,25.435111424,6.75282944,0.23639296,6.056351744,0.028468492823,1.209910944996,17.709266185760498,0,0.8963815789473685,0.8248589754104614,1.0,0.9144736842105264,0.919407894736842,0.9424342105263158,0.8848684210526315,0.899671052631579,0.9210526315789472,0.9210526315789472,0.9210526315789472,0.9210526315789472,0
dla34,15742104,25.435111424,2.973761536,0.247695872,2.2739072,0.015015543139,0.623145040269,9.828497171401978,0,0.8799342105263158,0.3454984426498413,0.9983108108108107,0.9539473684210528,0.9144736842105264,0.8700657894736842,0.8832236842105263,0.9177631578947368,0.9292763157894736,0.912828947368421,0.8799342105263158,0.9259868421052632,0
ecaresnet26t,16011916,25.435111424,3.833593856,0.2472064,3.374299136,0.017504413914,0.726433177415,10.80914044380188,0,0.9325657894736842,0.3895258903503418,1.0,0.90625,0.7828947368421053,0.8601973684210527,0.9029605263157896,0.8766447368421053,0.899671052631579,0.9144736842105264,0.9259868421052632,0.9259868421052632,0
ecaresnet26t,16011916,25.435111424,3.833593856,0.2472064,3.374299136,0.017615026215,0.731023587905,10.78209662437439,0,0.9325657894736842,0.3903417110443115,1.0,0.90625,0.7828947368421053,0.8601973684210527,0.9029605263157896,0.8766447368421053,0.899671052631579,0.9144736842105264,0.9259868421052632,0.9259868421052632,0
ecaresnet26t,16011916,25.435111424,3.833593856,0.2472064,3.374299136,0.017419931813,0.722927170227,10.83275818824768,0,0.9325657894736842,0.390622615814209,1.0,0.90625,0.7828947368421053,0.8601973684210527,0.9029605263157896,0.8766447368421053,0.899671052631579,0.9144736842105264,0.9259868421052632,0.9259868421052632,0
resnet26d,16014408,25.435111424,3.351248896,0.2440832,2.937714176,0.014908418235,0.618699356749,9.571956872940063,0,0.8289473684210527,0.3562439918518066,0.9976773648648648,0.8223684210526315,0.8717105263157895,0.8898026315789473,0.9424342105263158,0.9473684210526316,0.9325657894736842,0.924342105263158,0.8601973684210527,0.8700657894736842,0
maxxvit_rmlp_nano_rw_256,16779628,25.435111424,6.72137216,0.284143616,5.648976896,0.040348437596,1.734982816628,25.4959683418274,0,0.8421052631578947,0.964733076095581,0.918285472972973,0.8766447368421053,0.8453947368421053,0.6266447368421053,0.6266447368421053,0.6266447368421053,0.618421052631579,0.837171052631579,0.8486842105263158,0.850328947368421,0
seresnext26t_32x4d,16806976,25.435111424,4.745854976,0.25771264,4.107323392,0.021754391538,1.000702010752,13.535152435302734,0,0.9226973684210528,0.4697767257690429,0.9953547297297296,0.9161184210526316,0.881578947368421,0.924342105263158,0.9572368421052632,0.9375,0.8947368421052632,0.9210526315789472,0.8832236842105263,0.850328947368421,0
seresnext26d_32x4d,16809512,25.435111424,4.779409408,0.258669056,4.140907008,0.021824192872,1.003912872093,13.57929253578186,0,0.8486842105263158,0.4715416431427002,0.9947212837837838,0.9078947368421052,0.9259868421052632,0.9177631578947368,0.868421052631579,0.9424342105263158,0.9457236842105264,0.8898026315789473,0.9259868421052632,0.8766447368421053,0
dla60x,17352344,25.435111424,6.801063936,0.264649216,5.562118656,0.030510048359,1.418717248677,19.51263880729676,0,0.9259868421052632,0.6140644788742066,0.995143581081081,0.9375,0.9177631578947368,0.9013157894736842,0.9177631578947368,0.8865131578947368,0.9473684210526316,0.9226973684210528,0.8782894736842105,0.8848684210526315,0
resnet32ts,17963616,25.435111424,4.888461312,0.290430464,4.271198208,0.01886852343,0.877386339512,11.718542337417604,0,0.7960526315789473,0.4270977735519409,1.0,0.9457236842105264,0.9588815789473684,0.9391447368421052,0.8717105263157895,0.9276315789473684,0.9177631578947368,0.9226973684210528,0.9226973684210528,0.9226973684210528,0
edgenext_base,18511292,25.435111424,4.785700864,0.314577408,4.318250496,0.030922262973,1.453346359721,20.27888298034668,0,0.9490131578947368,0.6598210334777832,0.9995777027027029,0.9144736842105264,0.7911184210526315,0.9588815789473684,0.8289473684210527,0.9177631578947368,0.9259868421052632,0.9424342105263158,0.9424342105263158,0.9358552631578948,0
eca_resnet33ts,19676302,25.435111424,5.058330624,0.324052992,4.492609024,0.020081948327,0.943851571386,12.488339185714722,0,0.7845394736842105,0.4493116855621338,0.9991554054054054,0.9111842105263158,0.9391447368421052,0.9161184210526316,0.8930921052631579,0.8782894736842105,0.9144736842105264,0.8881578947368421,0.8930921052631579,0.8963815789473685,0
seresnet33ts,19779200,25.435111424,5.133828096,0.321439744,4.489670144,0.020077763686,0.903499365867,12.475505113601685,0,0.9358552631578948,0.450974440574646,1.0,0.9259868421052632,0.9523026315789472,0.9490131578947368,0.9490131578947368,0.8536184210526315,0.9407894736842104,0.9292763157894736,0.9358552631578948,0.9375,0
gcresnet33ts,19880698,25.435111424,5.161091072,0.32062464,4.490863104,0.020267841339,0.912052860254,12.612805604934692,0,0.8404605263157895,0.4555844306945801,1.0,0.90625,0.9490131578947368,0.8601973684210527,0.9671052631578948,0.8552631578947368,0.9111842105263158,0.9210526315789472,0.9226973684210528,0.9226973684210528,0
densenet201,20013928,25.435111424,9.25892608,0.309244416,8.852406784,0.038854529184,1.690172019493,24.26291298866272,0,0.8898026315789473,0.8843462705612183,0.9968327702702704,0.9407894736842104,0.944078947368421,0.9523026315789472,0.9473684210526316,0.9358552631578948,0.8717105263157895,0.955592105263158,0.930921052631579,0.9407894736842104,0
cspresnext50,20569896,25.435111424,5.580521472,0.319076864,5.182861824,0.023700490299,1.019121082868,14.756417274475098,0,0.955592105263158,0.532937479019165,1.0,0.9325657894736842,0.9259868421052632,0.8898026315789473,0.8733552631578947,0.9572368421052632,0.8963815789473685,0.9276315789473684,0.9375,0.9375,0
cspresnext50,20569896,25.435111424,5.580521472,0.319076864,5.182861824,0.023675898365,1.018063629711,14.765613079071043,0,0.955592105263158,0.5329991340637207,1.0,0.9325657894736842,0.9259868421052632,0.8898026315789473,0.8733552631578947,0.9572368421052632,0.8963815789473685,0.9276315789473684,0.9375,0.9375,0
regnetv_040,20640640,25.435111424,7.226785792,0.342995968,6.699993088,0.027486866561,1.195678695401,17.051970720291138,0,0.9177631578947368,0.598289966583252,0.9976773648648648,0.7286184210526315,0.9572368421052632,0.9391447368421052,0.9391447368421052,0.8832236842105263,0.9539473684210528,0.9325657894736842,0.9605263157894736,0.84375,0
convmixer_768_32,21110248,25.435111424,17.379098624,0.343710208,17.018504192,0.163470332261,6.988356704151,100.25056266784668,0,0.9226973684210528,3.798519635200501,1.0,0.9342105263157896,0.7894736842105263,0.8980263157894737,0.9292763157894736,0.9046052631578948,0.912828947368421,0.930921052631579,0.9342105263157896,0.9342105263157896,0
convmixer_768_32,21110248,25.435111424,17.379098624,0.343710208,17.018504192,0.163242450332,7.019425364275,100.24347805976868,0,0.9226973684210528,3.798288679122925,1.0,0.9342105263157896,0.7894736842105263,0.8980263157894737,0.9292763157894736,0.9046052631578948,0.912828947368421,0.930921052631579,0.9342105263157896,0.9342105263157896,0
cs3darknet_focus_l,21151720,25.435111424,3.844079616,0.34415872,3.544518656,0.016750931724,0.753791927589,10.35462760925293,0,0.8782894736842105,0.383148455619812,0.9911317567567568,0.9325657894736842,0.9473684210526316,0.8930921052631579,0.8832236842105263,0.8667763157894737,0.9276315789473684,0.919407894736842,0.9391447368421052,0.9226973684210528,0
hrnet_w18,21299004,25.435111424,6.528434176,0.32957696,5.675516928,0.04370002234,1.966501005286,27.838623046875,0,0.9588815789473684,0.8902898073196411,0.995777027027027,0.9161184210526316,0.8930921052631579,0.9177631578947368,0.9523026315789472,0.7351973684210527,0.9046052631578948,0.950657894736842,0.9391447368421052,0.850328947368421,0
cspresnet50,21616168,25.435111424,4.208984064,0.352655872,4.118751744,0.017684498427,0.804644678438,11.008610963821411,0,0.8552631578947368,0.4242240667343139,0.9881756756756755,0.9457236842105264,0.8782894736842105,0.9161184210526316,0.944078947368421,0.8766447368421053,0.924342105263158,0.9210526315789472,0.90625,0.955592105263158,0
cspresnet50,21616168,25.435111424,4.208984064,0.352655872,4.118751744,0.017648978859,0.820677516942,10.954683542251589,0,0.8552631578947368,0.4241849899291992,0.9881756756756755,0.9457236842105264,0.8782894736842105,0.9161184210526316,0.944078947368421,0.8766447368421053,0.924342105263158,0.9210526315789472,0.90625,0.955592105263158,0
gluon_resnet34_v1b,21797672,25.435111424,2.250244096,0.363640832,1.643186688,0.013267814869,0.616953391417,8.779505014419556,0,0.8601973684210527,0.3299207210540771,0.9995777027027029,0.8766447368421053,0.8618421052631579,0.899671052631579,0.8832236842105263,0.8601973684210527,0.8782894736842105,0.9407894736842104,0.8700657894736842,0.899671052631579,0
resnet34d,21816904,25.435111424,2.315255808,0.363131904,1.99264768,0.025938295938,2.126940266932,9.894705533981323,0,0.9046052631578948,0.3655225992202758,1.0,0.8700657894736842,0.9342105263157896,0.944078947368421,0.9144736842105264,0.930921052631579,0.8963815789473685,0.9013157894736842,0.9358552631578948,0.9111842105263158,0
cs3sedarknet_l,21913592,25.435111424,4.747952128,0.356708352,4.043121664,0.031082944114,2.564342889429,12.0040180683136,0,0.881578947368421,0.4333058357238769,0.9980996621621622,0.9161184210526316,0.8881578947368421,0.9111842105263158,0.9325657894736842,0.9424342105263158,0.9144736842105264,0.962171052631579,0.8799342105263158,0.899671052631579,0
dla60,22036632,25.435111424,5.362417664,0.341121536,4.40462592,0.038594894121,3.184078764996,14.587573766708374,0,0.8766447368421053,0.5354067564010621,0.9949324324324323,0.9375,0.8569078947368421,0.881578947368421,0.8848684210526315,0.9325657894736842,0.8881578947368421,0.805921052631579,0.950657894736842,0.8174342105263158,0
lamhalobotnet50ts_256,22569824,25.435111424,7.01497344,0.349956608,6.441659392,0.052454869985,4.248844468767,20.260807752609253,0,0.8848684210526315,0.6833741664886475,1.0,0.9161184210526316,0.8881578947368421,0.7993421052631579,0.8421052631578947,0.8799342105263158,0.9013157894736842,0.9375,0.944078947368421,0.944078947368421,0
halo2botnet50ts_256,22635360,25.435111424,7.050625024,0.352625152,6.554755072,0.053718673661,4.378071903383,20.60361099243164,0,0.8470394736842105,0.8255495309829712,0.983108108108108,0.65625,0.9144736842105264,0.955592105263158,0.8273026315789473,0.8404605263157895,0.8174342105263158,0.8634868421052632,0.7944078947368421,0.712171052631579,0
halonet50ts,22733280,25.435111424,7.2351744,0.354058752,6.514756608,0.04766813846,3.908787353691,18.51248598098755,0,0.8470394736842105,0.7132210731506348,0.9921875,0.6743421052631579,0.7796052631578947,0.7154605263157895,0.6365131578947368,0.8536184210526315,0.9078947368421052,0.8799342105263158,0.9013157894736842,0.90625,0
adv_inception_v3,23834568,25.435111424,3.024093184,0.375360512,2.597266432,0.028288847975,2.206530142075,10.74286699295044,0,0.9276315789473684,0.3637686729431152,0.995143581081081,0.950657894736842,0.8766447368421053,0.8947368421052632,0.9029605263157896,0.8865131578947368,0.8947368421052632,0.930921052631579,0.9144736842105264,0.8733552631578947,0
adv_inception_v3,23834568,25.435111424,3.024093184,0.375360512,2.597266432,0.028288847975,2.206530142075,10.81510305404663,0,0.9276315789473684,0.3646833419799805,0.995143581081081,0.950657894736842,0.8766447368421053,0.8947368421052632,0.9029605263157896,0.8865131578947368,0.8947368421052632,0.930921052631579,0.9144736842105264,0.8733552631578947,0
gluon_inception_v3,23834568,25.435111424,3.024093184,0.375360512,2.597266432,0.028413391341,2.17362443757,10.810585737228394,0,0.8865131578947368,0.3685544729232788,0.9978885135135136,0.924342105263158,0.9292763157894736,0.8963815789473685,0.9407894736842104,0.9539473684210528,0.9375,0.944078947368421,0.8898026315789473,0.9259868421052632,0
res2next50,24671464,25.435111424,6.073352192,0.380354048,5.469948928,0.053056355115,4.058811166315,20.354910612106323,0,0.8125,0.6825857877731323,0.9949324324324323,0.9523026315789472,0.8355263157894737,0.9490131578947368,0.944078947368421,0.84375,0.9358552631578948,0.8519736842105263,0.919407894736842,0.950657894736842,0
resnext50d_32x4d,25048136,25.435111424,6.090129408,0.390871552,5.416594944,0.048562962344,3.715066619342,18.864246606826782,0,0.8322368421052632,0.6830886363983154,0.996410472972973,0.9391447368421052,0.8634868421052632,0.919407894736842,0.9391447368421052,0.9424342105263158,0.9391447368421052,0.9473684210526316,0.9325657894736842,0.9078947368421052,0
res2net50_14w_8s,25059816,25.435111424,6.272581632,0.391190016,5.290619904,0.046123623309,3.413148124864,17.858301639556885,0,0.9095394736842104,0.6529842853546143,0.9995777027027029,0.9013157894736842,0.8980263157894737,0.9588815789473684,0.962171052631579,0.9342105263157896,0.8338815789473685,0.9424342105263158,0.9226973684210528,0.8914473684210527,0
resnetv2_50,25549352,25.435111424,4.185915392,0.379837952,3.583028736,0.034152873008,2.476083293059,12.821500062942505,0,0.9161184210526316,0.5012038707733154,1.0,0.9424342105263158,0.9473684210526316,0.9111842105263158,0.8980263157894737,0.930921052631579,0.9177631578947368,0.919407894736842,0.9375,0.9375,0
resnetblur50,25557032,25.435111424,5.435817984,0.395494912,4.718007808,0.041512529123,3.0719271551,15.772744178771973,0,0.8569078947368421,0.6137912511825562,0.9942989864864864,0.9226973684210528,0.9490131578947368,0.9046052631578948,0.9375,0.9391447368421052,0.9375,0.950657894736842,0.9490131578947368,0.8717105263157895,0
resnetaa50,25557032,25.435111424,4.756340736,0.39703296,4.067626496,0.039691547079,3.036403351508,15.130433082580566,0,0.8947368421052632,0.583106803894043,0.998733108108108,0.9292763157894736,0.9490131578947368,0.9375,0.9259868421052632,0.9391447368421052,0.9391447368421052,0.8980263157894737,0.9013157894736842,0.9111842105263158,0
ecaresnet50t,25573814,25.435111424,5.614075904,0.39664896,5.130597376,0.04405435317,3.348130840949,16.859298706054688,0,0.9457236842105264,0.6192493677139282,0.9972550675675677,0.9375,0.9292763157894736,0.9078947368421052,0.9375,0.9375,0.8338815789473685,0.8865131578947368,0.912828947368421,0.8832236842105263,0
ecaresnet50d,25576350,25.435111424,5.647630336,0.39721216,5.164180992,0.044193766843,3.447113813763,16.92730951309204,0,0.8700657894736842,0.6226902008056641,0.9961993243243245,0.9325657894736842,0.8963815789473685,0.944078947368421,0.8930921052631579,0.9078947368421052,0.8585526315789473,0.9391447368421052,0.7894736842105263,0.850328947368421,0
ecaresnet50d,25576350,25.435111424,5.647630336,0.39721216,5.164180992,0.044193766843,3.447113813763,16.97844386100769,0,0.8700657894736842,0.6218080759048462,0.9961993243243245,0.9325657894736842,0.8963815789473685,0.944078947368421,0.8930921052631579,0.9078947368421052,0.8585526315789473,0.9391447368421052,0.7894736842105263,0.850328947368421,0
gcresnet50t,25897080,25.435111424,4.863295488,0.402297344,4.172265472,0.038856689161,3.030821754583,14.836130142211914,0,0.9161184210526316,0.5626657724380493,1.0,0.8651315789473685,0.9572368421052632,0.9391447368421052,0.8799342105263158,0.850328947368421,0.9144736842105264,0.9161184210526316,0.9144736842105264,0.9177631578947368,0
dla102x,26309272,25.435111424,9.042919424,0.413761024,7.961441792,0.072770387135,5.676090196563,28.45845580101013,0,0.8799342105263158,0.9645878791809082,0.997043918918919,0.9391447368421052,0.9473684210526316,0.9358552631578948,0.8963815789473685,0.8782894736842105,0.9407894736842104,0.8963815789473685,0.9144736842105264,0.8980263157894737,0
