model,num_param,memT,memR,memA,memM,energy,co2,train_time,infer_time,test_00,inf_time,tr_acc,test_01,test_02,test_03,test_04,test_05,test_06,test_07,test_08,test_09,pretrain,type,efficient,dataset,pen,conv_idx,best_test,energy_conv,time_conv,co2_conv,E_n,pepr_e,C_n,pepr_c,T_n,pepr_t,pepr_m,cnn,pepr_t`
fbnetv3_b,8598464,25.435111424,4.074766336,0.124368384,3.753330688,0.029339314036,1.716349871088,18.4022867679596,0,0.59873670212766,1.3819730758667,0.948173415492957,0.577127659574468,0.667553191489362,0.649601063829787,0.664228723404255,0.592420212765957,0.66688829787234,0.589428191489362,0.642952127659574,0.643617021276596,0,CNN,1,lidc,0.5916419687451474,3,0.667553191489362,9.779771345333334,6.134095589319866,0.572116623696,0.025698329527432798,0.6508279991027399,0.015529278447096194,0.6573450964507451,0.026225993779711822,0.6395100093237143,0.5972565697207871,True,0.6504933567611989
resnet14t,10081632,25.435111424,2.497708032,0.146743808,2.107773952,0.022270474661,1.280552293032,13.6785213947296,0,0.664561170212766,1.20179219245911,0.982834507042254,0.644281914893617,0.653590425531915,0.612367021276596,0.660571808510638,0.651595744680851,0.662234042553192,0.663563829787234,0.643617021276596,0.670877659574468,0,CNN,0,lidc,0.628938143446963,10,0.670877659574468,2.2270474661,1.36785213947296,0.1280552293031999,0.003000182692584409,0.6688709246029013,0.0017438480698539064,0.6697097874542536,0.00281163449049915,0.6645884879158702,0.6428294524027532,True,0.6689966854197124
seresnext26ts,10388064,25.435111424,4.848615424,0.150934016,3.995712512,0.039228951852,2.255664731516,24.0128555297852,0,0.666223404255319,2.65982143878937,0.987566021126761,0.683510638297872,0.675199468085106,0.627992021276596,0.660239361702128,0.635970744680851,0.669880319148936,0.660904255319149,0.678191489361702,0.674202127659574,0,Other,0,lidc,0.6033340652120291,2,0.683510638297872,19.614475926,12.0064277648926,1.127832365758,0.055254496576397895,0.6477211331630535,0.03278090348918844,0.6618157210195039,0.05507405764201419,0.6292566866633214,0.5922747726071771,False,0.647831906535026
gcresnext26ts,10476600,25.435111424,4.73956352,0.152392192,4.000300032,0.039560295119,2.254936821787,24.3365371227264,0,0.654920212765957,2.67765500545502,0.982724471830986,0.664228723404255,0.663563829787234,0.663896276595745,0.667220744680851,0.663896276595745,0.6875,0.68218085106383,0.676529255319149,0.680186170212766,0,Other,0,lidc,0.6081491656463869,7,0.6875,5.651470731285714,3.476648160389486,0.3221338316838572,0.013291577339166718,0.6784819052827097,0.007768819154064911,0.6822001107129877,0.01317117827397659,0.6709425279832851,0.5983872696099443,False,0.6785625319220143
eca_botnext26ts_256,10593301,25.435111424,4.857004032,0.1559168,4.027185664,0.047519417535,2.708606799483,29.4029922485352,0,0.684507978723404,2.80708968639374,0.964018485915493,0.671210106382979,0.680186170212766,0.658577127659574,0.679853723404255,0.685837765957447,0.653590425531915,0.675531914893617,0.663896276595745,0.66156914893617,0,Other,0,lidc,0.5791632812924099,6,0.685837765957447,7.919902922499999,4.9004987080892,0.4514344665804999,0.020108880312819887,0.6723181997466119,0.01178282470061371,0.6778507691711274,0.020165900354120064,0.6626766767553801,0.5940884598384063,False,0.6722806219256877
bat_resnext26ts,10731200,25.435111424,5.328863232,0.15654144,4.504082432,0.046407239308,2.645212640582,28.5459249019623,0,0.68251329787234,3.04928407669067,0.989326584507042,0.657247340425532,0.651595744680851,0.664561170212766,0.674202127659574,0.675864361702128,0.636303191489362,0.675199468085106,0.663896276595745,0.654920212765957,0,Other,0,lidc,0.5750189086898024,1,0.68251329787234,46.407239308,28.5459249019623,2.645212640582,0.13577459595777724,0.6009231940046955,0.0798864172729063,0.6320232266611211,0.13632499089904146,0.5661430019028068,0.5800734566631399,False,0.6006321284303946
lambda_resnet26rpt_256,10988688,25.435111424,6.744440832,0.162713088,5.95629568,0.042933375984,2.404269055079,26.7075915336609,0,0.683510638297872,2.54241421222687,0.972161091549296,0.667220744680851,0.663563829787234,0.668550531914894,0.66123670212766,0.664228723404255,0.654255319148936,0.65625,0.642619680851064,0.682845744680851,0,Other,0,lidc,0.605063257092079,1,0.683510638297872,42.933375984,26.7075915336609,2.404269055079,0.12533461945749105,0.6073843517116565,0.07240657087162998,0.6373614791844557,0.12729410558407916,0.5732774286346201,0.5498521124030025,False,0.6063285835631403
resnet18d,11708744,25.435111424,1.728053248,0.199392256,1.464306688,0.020417613515,1.122968743314,12.5149028301239,0,0.658909574468085,1.0893670797348,0.979093309859155,0.672872340425532,0.650265957446808,0.654255319148936,0.668218085106383,0.656582446808511,0.684840425531915,0.671542553191489,0.678523936170213,0.668882978723404,0,CNN,0,lidc,0.6303466418316673,7,0.684840425531915,2.9168019307142856,1.7878432614462714,0.1604241061877143,0.0050730968316614125,0.6813837000420858,0.0027487066419239923,0.682963160157401,0.004874857473470892,0.6763899912007016,0.6797521595879884,True,0.681518121822443
halonet26t,12480288,25.435111424,3.735027712,0.1859712,3.022461952,0.035342877696,1.92618683441,21.6827147006988,0,0.636303191489362,1.96705815792084,0.871919014084507,0.640957446808511,0.669215425531915,0.665890957446808,0.658909574468085,0.660904255319149,0.659574468085106,0.632978723404255,0.680518617021277,0.671875,0,Other,0,lidc,0.6075781009933778,9,0.680518617021277,3.9269864106666654,2.409190522299866,0.2140207593788888,0.008108996994685987,0.6750446817258832,0.004412559749511577,0.6775289799153749,0.007927250445437425,0.6691587311136178,0.617674371412214,False,0.6751664038456472
botnet26t_256,12488672,25.435111424,3.812622336,0.185577984,3.033696256,0.034075083786,1.874129608247,20.887946844101,0,0.639960106382979,1.9277717590332,0.963028169014084,0.679521276595745,0.670545212765957,0.654255319148936,0.663896276595745,0.644614361702128,0.622007978723404,0.670545212765957,0.671210106382979,0.667553191489362,0,Other,0,lidc,0.6057492948732469,2,0.679521276595745,17.037541893,10.4439734220505,0.9370648041235,0.047510055233112684,0.648701435562377,0.026858720267779104,0.6617475833662326,0.047398438941196316,0.6321444414582781,0.6147357677338144,False,0.648770564602584
dpn68,12611602,25.435111424,4.517265408,0.19267072,4.219797504,0.053680676404,2.952437202235,33.6379389762878,0,0.694148936170213,2.66582548618317,0.945532570422535,0.665226063829787,0.684840425531915,0.657912234042553,0.661901595744681,0.653922872340426,0.676529255319149,0.657579787234043,0.660239361702128,0.649268617021277,0,CNN,0,lidc,0.5593610564771155,1,0.694148936170213,53.680676404,33.6379389762878,2.952437202235,0.157633404228655,0.5996275968148421,0.08942388857377757,0.6371706582264872,0.16133971125408636,0.5587667510234974,0.6097148671110107,True,0.5977139414449438
dpn68b,12611602,25.435111424,4.678746112,0.191097856,4.250206208,0.053259709539,2.929284024634,32.8773756027222,0,0.673869680851064,2.72986102104187,0.985585387323944,0.664228723404255,0.664228723404255,0.65093085106383,0.672207446808511,0.669880319148936,0.681515957446808,0.663563829787234,0.65625,0.687167553191489,0,CNN,0,lidc,0.5926555145400954,10,0.687167553191489,5.3259709539,3.2877375602722205,0.2929284024634,0.012313355195745612,0.6788091351996588,0.006862166568994757,0.6824842327059483,0.012243147485950328,0.6715112909171578,0.5995885327907519,True,0.6788562164122003
gc_efficientnetv2_rw_t,13677713,25.435111424,6.125780992,0.220707328,5.538115072,0.046075831255,2.511132803408,28.7547435760498,0,0.683843085106383,2.26300060749054,0.976012323943662,0.671210106382979,0.691489361702128,0.681848404255319,0.664893617021277,0.672872340425532,0.653590425531915,0.669547872340426,0.670877659574468,0.629321808510638,0,Other,1,lidc,0.5530253736930654,3,0.691489361702128,15.358610418333331,9.584914525349934,0.8370442678026667,0.04246437452943774,0.6633218156872385,0.023753685339825824,0.6754450524616127,0.043178278164770226,0.6470086633795518,0.5695839274186034,False,0.6628678684899794
sehalonet33ts,13691712,25.435111424,5.460983808,0.218943488,4.778592768,0.047664465627,2.66921007512,29.2760808467865,0,0.672207446808511,2.71688830852508,0.921985035211268,0.65625,0.659906914893617,0.701462765957447,0.670212765957447,0.673204787234043,0.671875,0.671542553191489,0.66688829787234,0.660904255319149,0,Other,0,lidc,0.5783613087537662,4,0.701462765957447,11.91611640675,7.319020211696625,0.66730251878,0.0321186719984806,0.679633829895948,0.01848422689824497,0.688732085811211,0.03204698281036136,0.6665361944594552,0.5930511668553552,False,0.679681039372159
sebotnet33ts_256,13701984,25.435111424,6.79477248,0.221495296,5.29356032,0.050659839138,2.887610830851,31.3304934501648,0,0.489029255319149,3.01068637371063,0.548085387323944,0.591090425531915,0.568151595744681,0.476396276595745,0.523603723404255,0.494348404255319,0.527593085106383,0.520279255319149,0.495345744680851,0.515625,0,Other,0,lidc,0.4477125928664895,2,0.591090425531915,25.329919569,15.6652467250824,1.4438054154255,0.07243107831160672,0.5511686834574997,0.04258996262442873,0.5669442894347555,0.073048150365041,0.5312613723266816,0.4746019051344826,False,0.5508517258343267
densenet169,14149480,25.435111424,7.365197824,0.217864704,6.875163136,0.06192117826,3.6223889282,38.7488851547241,0,0.563497340425532,3.38015999794006,0.957966549295775,0.651928191489362,0.669880319148936,0.664893617021277,0.691821808510638,0.632978723404255,0.667885638297872,0.642952127659574,0.676196808510638,0.65126329787234,0,CNN,0,lidc,0.54940076336706,5,0.691821808510638,12.384235652,7.74977703094482,0.72447778564,0.0335255074044615,0.6693804880036689,0.02025917439548581,0.6780843788251643,0.03416309270661093,0.65543968643799,0.5437846885351482,True,0.6689677995566468
maxvit_nano_rw_256,15451148,25.435111424,9.462349824,0.258893824,8.417714176,0.079292331049,4.59895520084,49.2905809879303,0,0.626329787234043,4.9170339345932,0.86443661971831,0.569813829787234,0.665890957446808,0.671210106382979,0.69813829787234,0.684175531914894,0.65625,0.650598404255319,0.665890957446808,0.653922872340426,0,Other,0,lidc,0.5284567110380202,5,0.69813829787234,15.858466209800005,9.85811619758606,0.919791040168,0.043966587549849605,0.6687362471157668,0.02632247398884492,0.6802328854390146,0.04452039217540807,0.6520273542986978,0.5093194034847933,False,0.6683816832128449
gcresnext50ts,15667320,25.435111424,6.777995264,0.235606528,6.056351744,0.059648413531,3.698201638904,36.51953125,0,0.678191489361702,4.06812810897827,0.984705105633803,0.677859042553192,0.671542553191489,0.664561170212766,0.662898936170213,0.6875,0.669547872340426,0.66688829787234,0.669547872340426,0.659574468085106,0,Other,0,lidc,0.5596247021900577,6,0.6875,9.941402255166668,6.086588541666667,0.6163669398173334,0.026184077740012704,0.6699577735742072,0.016902984109791137,0.6760723596478041,0.025992613530837316,0.6588352079196869,0.5523611221017647,False,0.6700827968283775
dla34,15742104,25.435111424,2.975858688,0.249137664,2.2739072,0.031562254516,2.035765416295,19.9572696685791,0,0.581781914893617,1.70433850288391,0.926386443661972,0.592752659574468,0.586768617021277,0.660239361702128,0.651595744680851,0.619348404255319,0.606382978723404,0.635970744680851,0.630984042553192,0.621675531914894,0,CNN,0,lidc,0.5679970634979186,4,0.660239361702128,7.890563628999999,4.989317417144775,0.50894135407375,0.020020707144762628,0.6472803513472457,0.013568067020167525,0.6514011078142924,0.02060222577209637,0.6375479904069034,0.6193098890762847,True,0.6469115440176999
ecaresnet26t,16011916,25.435111424,3.850371072,0.243798528,3.374299136,0.036456875348,2.424382210666,21.9017539024353,0,0.659242021276596,1.92259821891785,0.988556338028169,0.644614361702128,0.657247340425532,0.66655585106383,0.67719414893617,0.647273936170213,0.667220744680851,0.656914893617021,0.677859042553192,0.659906914893617,0,Other,1,lidc,0.5949607154617521,9,0.677859042553192,4.050763927555555,2.4335282113817,0.269375801185111,0.008480984677291713,0.6721584768106491,0.006131000227528022,0.6737284134967513,0.008046810304774762,0.666428486074433,0.6122500541804606,False,0.6724479812085777
resnet26d,16014408,25.435111424,3.36592896,0.2440832,2.937714176,0.03097130188,2.059591575018,19.4638085365295,0,0.631316489361702,1.75436980724335,0.976232394366197,0.664228723404255,0.678856382978723,0.648603723404255,0.677526595744681,0.679521276595745,0.657247340425532,0.668882978723404,0.677859042553192,0.681848404255319,0,CNN,0,lidc,0.6239830932376322,10,0.681848404255319,3.097130188,1.9463808536529497,0.2059591575018,0.005615036048266131,0.6780411785952976,0.004162295590526052,0.6790221135064016,0.0056536796599232185,0.6726749597653129,0.6287744639785879,True,0.6780151239399793
maxxvit_rmlp_nano_rw_256,16779628,25.435111424,6.727663616,0.281260032,5.648976896,0.082392800466,5.39672843053,51.599410533905,0,0.522938829787234,4.71748340129852,0.49174735915493,0.477393617021277,0.522938829787234,0.522938829787234,0.499335106382979,0.521941489361702,0.522606382978723,0.522606382978723,0.523603723404255,0.523271276595745,0,Other,0,lidc,0.4197239245984508,9,0.523603723404255,9.154755607333335,5.733267837100556,0.599636492281111,0.023819974218532616,0.5114216723539843,0.016383604531645047,0.5151634885388912,0.024256911607912164,0.5030012315276023,0.4214816937860462,False,0.5112035051657935
seresnext26t_32x4d,16806976,25.435111424,4.756340736,0.256270848,4.107323392,0.044481416665,2.913532791577,27.4708249568939,0,0.677859042553192,2.31854200363159,0.961047535211268,0.686170212765957,0.668218085106383,0.687167553191489,0.662898936170213,0.651595744680851,0.673537234042553,0.670877659574468,0.67686170212766,0.679853723404255,0,Other,0,lidc,0.5999479447283191,4,0.687167553191489,11.12035416625,6.867706239223475,0.72838319789425,0.029727173451822433,0.6673297266575818,0.020380413911924765,0.6734425159701297,0.02982988508656222,0.6549792874847419,0.5976880122978829,False,0.6672631695221481
seresnext26d_32x4d,16809512,25.435111424,4.789895168,0.25696512,4.140907008,0.044669215318,2.836495172703,27.6098001003265,0,0.69780585106383,2.329527592659,0.962257922535211,0.694148936170213,0.678856382978723,0.658244680851064,0.664893617021277,0.667220744680851,0.668882978723404,0.662566489361702,0.689162234042553,0.668218085106383,0,Other,0,lidc,0.5893874196164757,1,0.69780585106383,44.669215318,27.6098001003265,2.836495172703,0.13055132494214022,0.6172261583077996,0.08582458722470387,0.6426506263294108,0.13172624081930148,0.5820892518913062,0.6061102580076196,False,0.6165853771833202
dla60x,17352344,25.435111424,6.828326912,0.26491136,5.562118656,0.063348814597,3.959300912306,39.4502222537994,0,0.529255319148936,3.03847858905792,0.938050176056338,0.658909574468085,0.55718085106383,0.601063829787234,0.627327127659574,0.655585106382979,0.637632978723404,0.640292553191489,0.627327127659574,0.647273936170213,0,CNN,0,lidc,0.5440733919502394,2,0.658909574468085,31.6744072985,19.7251111268997,1.979650456153,0.09149812172253344,0.6036744922915996,0.05922472213114093,0.6220677828802663,0.09299239466768738,0.5770249230587535,0.5283870870843114,True,0.6028491851202856
resnet32ts,17963616,25.435111424,4.911529984,0.2855808,4.270149632,0.038641445731,2.473052526794,23.8920652866364,0,0.667220744680851,2.11264073848724,0.973151408450704,0.642952127659574,0.664228723404255,0.675864361702128,0.669215425531915,0.654587765957447,0.657912234042553,0.670877659574468,0.655917553191489,0.65625,0,CNN,0,lidc,0.5881949066579473,4,0.675864361702128,9.66036143275,5.9730163216591,0.6182631316985,0.02533946777468088,0.6591615586289414,0.01696184944122905,0.6645916580582473,0.025434685512154994,0.6481936985014721,0.5841534744497919,True,0.6591003515397633
edgenext_base,18511292,25.435111424,4.800380928,0.31702528,4.318250496,0.064360434845,4.344329352045,40.8523547649384,0,0.524268617021277,3.2607143163681,0.499339788732394,0.477061170212766,0.522938829787234,0.522938829787234,0.522606382978723,0.522273936170213,0.521941489361702,0.522273936170213,0.521276595744681,0.477393617021277,0,Other,1,lidc,0.4002594830868483,1,0.524268617021277,64.360434845,40.8523547649384,4.344329352045,0.18972920557537867,0.4406621393880378,0.13263375226857785,0.4628756788955013,0.19678081389911795,0.4050475373212156,0.4551820821461455,False,0.43806569334380224
eca_resnet33ts,19676302,25.435111424,5.089787904,0.320382976,4.492609024,0.040842576295,3.246984815456,25.3502571582794,0,0.69780585106383,2.21659073829651,0.942451584507042,0.673537234042553,0.66156914893617,0.662234042553192,0.664893617021277,0.657912234042553,0.655252659574468,0.654587765957447,0.664228723404255,0.653590425531915,0,Other,1,lidc,0.58237093994572,1,0.69780585106383,40.842576295,25.3502571582794,3.246984815456,0.11905115416708582,0.6235692161751173,0.09856781701726043,0.6351959708399744,0.12062614682888755,0.5901141517449798,0.5987848889326458,False,0.6226928160104589
seresnet33ts,19779200,25.435111424,5.163188224,0.318097408,4.489670144,0.041193948935,3.542679608384,25.2999711036682,0,0.689162234042553,2.22426345348358,0.986025528169014,0.676196808510638,0.67719414893617,0.672207446808511,0.66688829787234,0.669880319148936,0.651595744680851,0.663563829787234,0.672207446808511,0.668882978723404,0,Other,0,lidc,0.5954389225416737,1,0.689162234042553,41.193948935,25.2999711036682,3.542679608384,0.12010713183871731,0.615264571087281,0.10774735847772862,0.6221294311995497,0.1203791145985172,0.5829833639565596,0.589623675927702,False,0.6151152097203375
gcresnet33ts,19880698,25.435111424,5.1904512,0.319117312,4.490863104,0.041463227142,3.565837534197,25.6444985866547,0,0.685505319148936,2.24809291362762,0.960277288732394,0.670545212765957,0.657247340425532,0.654255319148936,0.671542553191489,0.66156914893617,0.660239361702128,0.657247340425532,0.66156914893617,0.654255319148936,0,Other,0,lidc,0.5819996641020893,1,0.685505319148936,41.463227142,25.6444985866547,3.565837534197,0.1209163917004099,0.6115579397576985,0.10846627252431665,0.6184268625402835,0.1220716194729615,0.5786730662349778,0.5858531570133961,False,0.6109283108603342
densenet201,20013928,25.435111424,9.263120384,0.307933696,8.852406784,0.079173228878,6.808897683519,49.422890663147,0,0.690159574468085,4.35378398895264,0.952574823943662,0.678856382978723,0.650265957446808,0.629321808510638,0.649933510638298,0.655252659574468,0.667553191489362,0.671542553191489,0.667553191489362,0.675531914893617,0,CNN,0,lidc,0.5460770708094718,1,0.690159574468085,79.173228878,49.422890663147,6.808897683519,0.23424598910560485,0.5591750595585961,0.2091437474460417,0.57078372685286,0.23888391017050062,0.5089020411766108,0.5069592070304201,True,0.5570817158914447
cspresnext50,20569896,25.435111424,5.607784448,0.318290432,5.182861824,0.048259772311,4.198600191027,29.9246020317078,0,0.699135638297872,2.62823927402496,0.980303697183099,0.705119680851064,0.680518617021277,0.663896276595745,0.680851063829787,0.661901595744681,0.679521276595745,0.669215425531915,0.657912234042553,0.683510638297872,0,CNN,0,lidc,0.5972127189913098,2,0.705119680851064,24.129886155500003,14.9623010158539,2.0993000955135,0.06882462651197967,0.6597150396432795,0.06293912242329358,0.6633678881284648,0.0695949017910062,0.6366508561282782,0.5926881463433109,True,0.6592399418418704
regnetv_040,20640640,25.435111424,7.262437376,0.336417792,6.699993088,0.056588975768,5.036418843341,34.5690586566925,0,0.620345744680851,2.95883450508118,0.947513204225352,0.680186170212766,0.681183510638298,0.680186170212766,0.671210106382979,0.664228723404255,0.679521276595745,0.668550531914894,0.668550531914894,0.665226063829787,0,CNN,0,lidc,0.5688411910795771,3,0.681183510638298,18.862991922666662,11.523019552230831,1.6788062811136666,0.05299606709791532,0.6469003369743418,0.049885323386346866,0.6488170616969655,0.05269929569505944,0.6291343531366257,0.5374616244568416,True,0.647082707686754
convmixer_768_32,21110248,25.435111424,17.251172352,0.34400512,17.018504192,0.333975025949,32.284252508359,204.356217384338,0,0.66123670212766,18.7799270391464,0.979753521126761,0.67719414893617,0.67686170212766,0.655917553191489,0.68218085106383,0.674867021276596,0.669215425531915,0.671542553191489,0.670212765957447,0.671210106382979,0,CNN,0,lidc,0.3356050531914895,5,0.68218085106383,66.79500518980001,40.871243476867605,6.4568505016718,0.19704580234889235,0.5698870082708838,0.19821480388972337,0.5693310154817732,0.1968736054428724,0.5269943209580773,0.3928411423544363,True,0.5699689992005518
cs3darknet_focus_l,21151720,25.435111424,3.835691008,0.342848,3.544518656,0.03438628177,3.679332149351,21.1324527263641,0,0.672539893617021,1.89138450622559,0.965338908450704,0.667553191489362,0.672207446808511,0.667885638297872,0.681515957446808,0.663231382978723,0.660239361702128,0.647938829787234,0.681848404255319,0.65093085106383,0,CNN,0,lidc,0.5901668913633138,9,0.681848404255319,3.820697974444444,2.3480503029293445,0.4088146832612222,0.007789569120611064,0.6765781519750143,0.0104597372558147,0.6747902752731827,0.007626896701776123,0.6707572643179333,0.6162370347520254,True,0.6766873795123826
hrnet_w18,21299004,25.435111424,6.48019968,0.32826624,5.675516928,0.089850616964,9.524165398224,56.2628033161163,0,0.68251329787234,4.39450778961182,0.948833626760563,0.679853723404255,0.656582446808511,0.683843085106383,0.688829787234043,0.663896276595745,0.658909574468085,0.653590425531915,0.646609042553192,0.65625,0,CNN,0,lidc,0.5171256492944698,5,0.688829787234043,17.970123392799998,11.25256066322326,1.9048330796448,0.05031273571718623,0.6558330331619644,0.05690209344086262,0.65174417905776,0.051370655715415096,0.6373450164855021,0.5597189939805712,True,0.6551731147235818
cspresnet50,21616168,25.435111424,4.227858432,0.35186944,4.118751744,0.036341419852,3.797678374482,22.3924548625946,0,0.672539893617021,2.08926012516022,0.976452464788732,0.681515957446808,0.683178191489362,0.674867021276596,0.685172872340426,0.665890957446808,0.664893617021277,0.66655585106383,0.650265957446808,0.658244680851064,0,Other,1,lidc,0.5936471006371699,5,0.685172872340426,7.268283970400001,4.47849097251892,0.7595356748964,0.018150574555634288,0.6729582926763712,0.021347510597685977,0.6708518552509785,0.01809277067716515,0.6639876257896422,0.6091025455627656,False,0.6729965009816308
gluon_resnet34_v1b,21797672,25.435111424,2.246049792,0.363771904,1.643186688,0.028412708267,2.954921659723,17.8882837295532,0,0.648936170212766,1.62333319187164,0.970620598591549,0.675531914893617,0.694481382978723,0.676529255319149,0.666223404255319,0.679521276595745,0.649268617021277,0.667885638297872,0.677859042553192,0.658577127659574,0,CNN,0,lidc,0.6069419368604364,3,0.694481382978723,9.470902755666666,5.9627612431844,0.9849738865743332,0.02477008897302791,0.6776948219426433,0.02834600857724046,0.6753382394507146,0.02538430703391058,0.6660957835560156,0.6730688699296463,True,0.6772888742442551
resnet34d,21816904,25.435111424,2.308964352,0.362738688,1.99264768,0.031683587628,3.263409525681,20.1814970970154,0,0.658909574468085,1.80208966732025,0.988226232394366,0.685505319148936,0.67719414893617,0.660239361702128,0.650598404255319,0.649933510638298,0.672539893617021,0.681183510638298,0.676529255319149,0.686835106382979,0,CNN,0,lidc,0.62732221793713,10,0.686835106382979,3.1683587628,2.01814970970154,0.3263409525681,0.005829098772589041,0.6828546790116952,0.007899424905365753,0.6814520272669743,0.006006247001264428,0.6772486089008649,0.6637575514093266,True,0.6827344347317116
cs3sedarknet_l,21913592,25.435111424,4.741660672,0.356184064,4.043121664,0.039600255616,4.118426584114,24.4359905719757,0,0.680851063829787,2.14134681224823,0.977772887323944,0.696808510638298,0.674867021276596,0.65625,0.65625,0.654920212765957,0.669880319148936,0.663896276595745,0.689162234042553,0.680518617021277,0,Other,1,lidc,0.6083813196267746,2,0.696808510638298,19.800127808,12.21799528598785,2.059213292057,0.055812434844125174,0.6599737677281394,0.061694668739470396,0.6563172361650881,0.05611339144965077,0.6405988207584706,0.6064372371430343,False,0.6597856975204519
dla60,22036632,25.435111424,5.37919488,0.340859392,4.40462592,0.048057902732,4.973992932711,29.6933217048645,0,0.563829787234043,2.64544396400452,0.684198943661972,0.606382978723404,0.627327127659574,0.610039893617021,0.638297872340426,0.561170212765957,0.671875,0.607047872340426,0.63530585106383,0.655252659574468,0,CNN,0,lidc,0.5728250303974854,7,0.671875,6.865414676,4.241903100694929,0.7105704189587143,0.01693983435835447,0.6606831370942652,0.01982743446597044,0.6588124395298557,0.016930523407874893,0.6521797344692295,0.5698869569757727,True,0.6606891862665838
lamhalobotnet50ts_256,22569824,25.435111424,7.033847808,0.347400704,6.441659392,0.066416001248,6.973680131007,41.0022904872894,0,0.68251329787234,3.3799506187439,0.96643926056338,0.690492021276596,0.669547872340426,0.673204787234043,0.677859042553192,0.685505319148936,0.677526595744681,0.681515957446808,0.683510638297872,0.672872340425532,0,Other,0,lidc,0.5612577257966714,2,0.690492021276596,33.208000624,20.5011452436447,3.4868400655035,0.09610701873025457,0.6299494570123924,0.10601387716096443,0.6243068333365087,0.09680469293179259,0.6017321260978694,0.5494604194702782,False,0.6295487480372551
halo2botnet50ts_256,22635360,25.435111424,7.079985152,0.351506944,6.554755072,0.068201442931,7.195252229194,42.1315543651581,0,0.668218085106383,4.07513821125031,0.900088028169014,0.677526595744681,0.68218085106383,0.685505319148936,0.671542553191489,0.672539893617021,0.637632978723404,0.654587765957447,0.663563829787234,0.569481382978723,0,Other,0,lidc,0.472908224062558,4,0.685505319148936,17.05036073275,10.532888591289526,1.7988130572985,0.04754857960015567,0.6543900039562749,0.05361081062478477,0.6506247964012779,0.04783523822363552,0.6373309223058448,0.5445532826319651,False,0.6542109810231741
halonet50ts,22733280,25.435111424,7.262437376,0.354386432,6.514756608,0.061392873043,6.722519598198,37.7137384414673,0,0.65093085106383,3.51729707717895,0.806778169014084,0.673204787234043,0.675531914893617,0.667220744680851,0.661901595744681,0.663896276595745,0.657912234042553,0.681515957446808,0.677859042553192,0.68251329787234,0,Other,0,lidc,0.5765323814821511,10,0.68251329787234,6.1392873043,3.77137384414673,0.6722519598198,0.01475760898282251,0.672587514329142,0.018637877217146763,0.6700254458796707,0.014619029841750083,0.6646965495433576,0.5385108418789142,False,0.6726793779718399
adv_inception_v3,23834568,25.435111424,3.007315968,0.373316608,2.597266432,0.03590476632,3.967476678356,21.8316798210144,0,0.698803191489362,1.79518630504608,0.97150088028169,0.621010638297872,0.653922872340426,0.668218085106383,0.673537234042553,0.625997340425532,0.680518617021277,0.65625,0.665226063829787,0.672207446808511,0,CNN,0,lidc,0.6069552978652928,1,0.698803191489362,35.90476632,21.8316798210144,3.967476678356,0.10421158930979012,0.6328526147114278,0.12093474766872754,0.6234111244590314,0.10334099662023628,0.6039227348217266,0.6545759574860681,True,0.6333519679137655
gluon_inception_v3,23834568,25.435111424,3.007315968,0.373316608,2.597266432,0.035614195311,3.970982777147,21.7729771137238,0,0.703125,1.80390517711639,0.963578345070422,0.65625,0.670545212765957,0.680518617021277,0.687832446808511,0.651928191489362,0.669547872340426,0.674534574468085,0.670877659574468,0.668218085106383,0,CNN,0,lidc,0.6038275454900245,1,0.703125,35.614195311,21.7729771137238,3.970982777147,0.10333833834315985,0.6372705230707884,0.12104359090839974,0.6272057622935486,0.1030526172509878,0.6078802473187231,0.6586242388596734,True,0.6374355937365148
res2next50,24671464,25.435111424,6.07125504,0.379567616,5.469948928,0.066248528293,7.38671090471,41.2031807899475,0,0.667885638297872,3.36902985572815,0.964018485915493,0.670545212765957,0.637965425531915,0.625332446808511,0.678191489361702,0.665558510638298,0.654255319148936,0.678523936170213,0.6875,0.65625,0,CNN,0,lidc,0.5476217190518147,9,0.6875,7.360947588111112,4.578131198883056,0.8207456560788889,0.01842905586048355,0.6750592945515704,0.023247711661408967,0.6718803200485365,0.018582257226540482,0.6657789763061867,0.567494918699187,True,0.6749577612631582
resnext50d_32x4d,25048136,25.435111424,6.125780992,0.390347264,5.416594944,0.062460156503,6.870617215293,38.5204803943634,0,0.667220744680851,3.37360937595367,0.966219190140845,0.668550531914894,0.659574468085106,0.656582446808511,0.66123670212766,0.662234042553192,0.666223404255319,0.669880319148936,0.673869680851064,0.671210106382979,0,CNN,0,lidc,0.5654579175086925,9,0.673869680851064,6.940017389222223,4.280053377151489,0.7634019128103333,0.01716403735664652,0.6624985313109198,0.021467533986923092,0.6597073900340831,0.017117938148505776,0.6539412232284569,0.5550704908064946,True,0.6625285579740455
