model,num_param,memT,memR,memA,memM,energy,co2,train_time,infer_time,test_00,inf_time,tr_acc,test_01,test_02,test_03,test_04,test_05,test_06,test_07,test_08,test_09,pretrain
bat_resnext26ts,10731200,25.435111424,5.238685696,0.162251264,4.521063424,0.003130259066,0.264506891066,2.3124120235443115,0,0.6214717741935484,2.08347864151001,0.9895833333333334,0.6159274193548387,0.6607862903225806,0.6633064516129032,0.6537298387096774,0.6633064516129032,0.6683467741935484,0.6678427419354839,0.6819556451612904,0.6733870967741935,0
bat_resnext26ts,10731200,25.435111424,5.238685696,0.162251264,4.521063424,0.003129243978,0.264421116155,2.30517053604126,0,0.6214717741935484,2.0757152318954466,0.9895833333333334,0.6159274193548387,0.6607862903225806,0.6633064516129032,0.6537298387096774,0.6633064516129032,0.6683467741935484,0.6678427419354839,0.6819556451612904,0.6733870967741935,0
lambda_resnet26rpt_256,10988688,25.435111424,6.754926592,0.16763648,5.973276672,0.002382317749,0.201305849804,1.949645519256592,0,0.6693548387096774,1.7408098220825194,0.9166666666666666,0.6471774193548387,0.6063508064516129,0.4506048387096774,0.5735887096774194,0.4339717741935484,0.1421370967741935,0.298891129032258,0.158266129032258,0.2358870967741935,0
resnet18d,11708744,25.435111424,1.725956096,0.202595328,1.48204544,0.016955825157,1.610803389935,0.8938882350921631,0,0.6693548387096774,0.7927491426467895,0.90625,0.127016129032258,0.1149193548387096,0.2862903225806452,0.4899193548387097,0.5660282258064516,0.4259072580645161,0.4027217741935484,0.5277217741935484,0.5171370967741935,0
halonet26t,12480288,25.435111424,3.745513472,0.19207424,3.038918656,0.001743236882,0.147303516555,1.5386886596679688,0,0.171875,1.369130563735962,0.78125,0.0534274193548387,0.0549395161290322,0.1038306451612903,0.1345766129032258,0.1189516129032258,0.2036290322580645,0.3170362903225806,0.1376008064516129,0.1955645161290322,0
botnet26t_256,12488672,25.435111424,3.81681664,0.191287808,3.050554368,0.001702507975,0.143861923888,1.5107975006103516,0,0.6693548387096774,1.3441371679306031,0.7951388955116272,0.6421370967741935,0.3397177419354839,0.1723790322580645,0.3513104838709677,0.3523185483870967,0.2827620967741935,0.3175403225806452,0.283266129032258,0.3452620967741935,0
dpn68,12611602,25.435111424,4.496293888,0.200193024,4.234037248,0.002603765783,0.220018208703,2.1092216968536377,0,0.110383064516129,1.8368858098983765,0.725694457689921,0.0514112903225806,0.0519153225806451,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.172883064516129,0.1123991935483871,0
dpn68b,12611602,25.435111424,4.628414464,0.196097024,4.265887744,0.002591761754,0.219003868197,2.1391031742095947,0,0.6693548387096774,1.875406098365784,0.8333333333333334,0.6693548387096774,0.6693548387096774,0.6557459677419355,0.6643145161290323,0.5680443548387096,0.5821572580645161,0.4178427419354839,0.3936491935483871,0.4889112903225806,0
gc_efficientnetv2_rw_t,13677713,25.435111424,6.088032256,0.225270272,5.555784192,0.002273050039,0.192072728284,1.83196234703064,0,0.608366935483871,1.5776399612426757,1.0,0.3054435483870967,0.4107862903225806,0.5186491935483871,0.2237903225806451,0.1602822580645161,0.1446572580645161,0.1542338709677419,0.2076612903225806,0.3054435483870967,0
sehalonet33ts,13691712,25.435111424,5.637144576,0.222334976,4.795500032,0.002564442696,0.216695407821,2.088970899581909,0,0.6663306451612904,1.8612627983093264,0.694444457689921,0.6244959677419355,0.1512096774193548,0.1098790322580645,0.1098790322580645,0.0534274193548387,0.0564516129032258,0.0761088709677419,0.2253024193548387,0.141633064516129,0
sebotnet33ts_256,13701984,25.435111424,6.786383872,0.224247808,5.310598656,0.003134728525,0.264884560374,2.301776647567749,0,0.1098790322580645,2.0596025705337526,0.7083333333333334,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.0514112903225806,0.0514112903225806,0.0574596774193548,0.1053427419354838,0
densenet169,14149480,25.435111424,7.537164288,0.222581248,6.892307456,0.003523924085,0.299533547204,2.6561224460601807,0,0.110383064516129,2.325177311897278,0.6076388955116272,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.110383064516129,0.110383064516129,0.110383064516129,0.110383064516129,0.1118951612903225,0.1325604838709677,0
maxvit_nano_rw_256,15451148,25.435111424,9.313452032,0.265897984,8.43572736,0.005171566884,0.439583185111,3.665320873260498,0,0.6567540322580645,3.296013355255127,0.663194457689921,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.1098790322580645,0.110383064516129,0
gcresnext50ts,15667320,25.435111424,6.828326912,0.241316352,6.073332736,0.004406839958,0.374581396419,3.0304410457611084,0,0.0403225806451612,2.751978945732117,0.9166666666666666,0.1396169354838709,0.6018145161290323,0.1975806451612903,0.6431451612903226,0.6476814516129032,0.5735887096774194,0.2651209677419355,0.4924395161290322,0.5241935483870968,0
dla34,15742104,25.435111424,2.959081472,0.252750336,2.290753024,0.00148674257,0.126373118449,1.4145987033843994,0,0.033266129032258,1.2579893112182616,0.6805555621782938,0.033266129032258,0.033266129032258,0.033266129032258,0.033266129032258,0.033266129032258,0.0458669354838709,0.1446572580645161,0.1985887096774193,0.1950604838709677,0
ecaresnet26t,16011916,25.435111424,3.854565376,0.247673344,3.391280128,0.028386755712,2.583194769767,1.5143399238586426,0,0.6693548387096774,1.3448721885681152,0.9791666666666666,0.3351814516129032,0.5524193548387096,0.5952620967741935,0.6688508064516129,0.6743951612903226,0.6754032258064516,0.6446572580645161,0.6189516129032258,0.5957661290322581,0
ecaresnet26t,16011916,25.435111424,3.854565376,0.247673344,3.391280128,0.028386755712,2.583194769767,1.5126919746398926,0,0.6693548387096774,1.3425182342529296,0.9791666666666666,0.3351814516129032,0.5524193548387096,0.5952620967741935,0.6688508064516129,0.6743951612903226,0.6754032258064516,0.6446572580645161,0.6189516129032258,0.5957661290322581,0
ecaresnet26t,16011916,25.435111424,3.854565376,0.247673344,3.391280128,0.028386755712,2.583194769767,1.5139052867889404,0,0.6693548387096774,1.3419295787811278,0.9791666666666666,0.3351814516129032,0.5524193548387096,0.5952620967741935,0.6688508064516129,0.6743951612903226,0.6754032258064516,0.6446572580645161,0.6189516129032258,0.5957661290322581,0
resnet26d,16014408,25.435111424,3.374317568,0.250055168,2.95417088,0.02526583981,2.299191422682,1.380929708480835,0,0.110383064516129,1.230102586746216,0.78125,0.1098790322580645,0.1098790322580645,0.110383064516129,0.110383064516129,0.1814516129032258,0.1653225806451612,0.1794354838709677,0.2222782258064516,0.4783266129032258,0
maxxvit_rmlp_nano_rw_256,16779628,25.435111424,6.67942912,0.285773824,5.66371328,0.064362814857,5.696109114866,3.573491334915161,0,0.033266129032258,3.1706063747406006,0.7048611243565878,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.4954637096774194,0.6602822580645161,0.6653225806451613,0
