model,num_param,memT,memR,memA,memM,energy,co2,train_time,infer_time,test_00,inf_time,tr_acc,test_01,test_02,test_03,test_04,test_05,test_06,test_07,test_08,test_09,pretrain
hardcorenas_a,5260232,25.435111424,2.353004544,0.10351104,2.104851968,0.014458044044,1.373514184204,1.6319036483764648,0,0.4128024193548387,0.7275629758834838,1.0,0.7026209677419355,0.6950604838709677,0.7348790322580645,0.7409274193548387,0.7444556451612904,0.7439516129032258,0.7439516129032258,0.7454637096774194,0.7464717741935484,0
efficientnet_b0,5288548,25.435111424,4.527751168,0.104891904,3.88640256,0.002608706227,0.391305934064,2.185802698135376,0,0.6113911290322581,0.9071051359176636,1.0,0.7101814516129032,0.7323588709677419,0.7368951612903226,0.7394153225806451,0.7399193548387096,0.7414314516129032,0.7419354838709677,0.7414314516129032,0.7414314516129032,0
fbnetc_100,5572200,25.435111424,3.070230528,0.097455616,2.377075712,0.002376790408,0.356518561127,1.942521095275879,0,0.6733870967741935,0.8285343170166015,1.0,0.7172379032258065,0.7283266129032258,0.7399193548387096,0.7419354838709677,0.7424395161290323,0.7419354838709677,0.7414314516129032,0.7429435483870968,0.7414314516129032,0
mobilevit_s,5578632,25.435111424,6.744440832,0.11897344,6.263985152,0.00543198005,0.814797007462,3.893697023391724,0,0.6683467741935484,1.7518269538879394,0.9713879877870734,0.6809475806451613,0.6834677419354839,0.7444556451612904,0.7368951612903226,0.7565524193548387,0.780241935483871,0.7731854838709677,0.7565524193548387,0.7414314516129032,0
tinynet_a,6187972,25.435111424,4.81296384,0.1186304,4.244470784,0.003272750737,0.490912610487,2.413034677505493,0,0.5761088709677419,1.0079758405685424,1.0,0.7313508064516129,0.7313508064516129,0.7530241935483871,0.7550403225806451,0.7570564516129032,0.7560483870967742,0.7565524193548387,0.7575604838709677,0.7570564516129032,0
ese_vovnet19b_dw,6543080,25.435111424,3.839885312,0.130360832,3.329199616,0.00256293212,0.384439818068,2.1583259105682373,0,0.672883064516129,0.9662997484207152,1.0,0.7217741935483871,0.764616935483871,0.765625,0.7752016129032258,0.7767137096774194,0.7752016129032258,0.7757056451612904,0.7772177419354839,0.7782258064516129,0
densenet121,7978856,25.435111424,6.25999872,0.150952448,5.689198592,0.005952671219,0.892900682906,4.237305164337158,0,0.6839717741935484,1.885309219360352,0.9758522727272728,0.7505040322580645,0.7444556451612904,0.7434475806451613,0.7626008064516129,0.7540322580645161,0.7565524193548387,0.7399193548387096,0.7242943548387096,0.7323588709677419,0
densenet121,7978856,25.435111424,6.25999872,0.150952448,5.689198592,0.005918428793,0.887764319007,4.232735872268677,0,0.6839717741935484,1.8918875455856323,0.9758522727272728,0.7505040322580645,0.7444556451612904,0.7434475806451613,0.7626008064516129,0.7540322580645161,0.7565524193548387,0.7399193548387096,0.7242943548387096,0.7323588709677419,0
densenetblur121d,7998088,25.435111424,6.840909824,0.151271424,6.432128,0.007109287201,1.066393080221,4.64943528175354,0,0.703125,2.06078679561615,1.0,0.7358870967741935,0.7590725806451613,0.7555443548387096,0.7525201612903226,0.7696572580645161,0.7741935483870968,0.7736895161290323,0.7752016129032258,0.7757056451612904,0
crossvit_9_240,8553296,25.435111424,2.344615936,0.170834944,1.929966592,0.003455798147,0.518369722103,2.5283422470092773,0,0.6743951612903226,1.2087881565093994,0.8642451329664751,0.6834677419354839,0.6975806451612904,0.6875,0.702116935483871,0.6900201612903226,0.6905241935483871,0.6481854838709677,0.7076612903225806,0.6980846774193549,0
fbnetv3_b,8598464,25.435111424,4.034920448,0.146289152,3.768149504,0.003447294398,0.513646865326,2.5284080505371094,0,0.6229838709677419,1.1108179807662963,1.0,0.7086693548387096,0.7212701612903226,0.717741935483871,0.734375,0.7373991935483871,0.7363911290322581,0.7368951612903226,0.7373991935483871,0.7368951612903226,0
resnet14t,10081632,25.435111424,2.512388096,0.169231872,2.12842496,0.002437939183,0.36325293823,1.9312148094177248,0,0.6779233870967742,0.8670976161956787,1.0,0.688508064516129,0.7121975806451613,0.6995967741935484,0.751008064516129,0.6013104838709677,0.7595766129032258,0.7736895161290323,0.7741935483870968,0.7741935483870968,0
seresnext26ts,10388064,25.435111424,4.829741056,0.173946368,4.012693504,0.005146743159,0.766864730664,3.58149528503418,0,0.6985887096774194,1.8253045320510863,0.9985795454545454,0.7464717741935484,0.7494959677419355,0.7474798387096774,0.7620967741935484,0.6607862903225806,0.7560483870967742,0.7560483870967742,0.7373991935483871,0.7600806451612904,0
gcresnext26ts,10476600,25.435111424,4.716494848,0.174355968,4.017281024,0.005202752463,0.775210116932,3.6225955486297607,0,0.5796370967741935,1.8422595262527464,1.0,0.7363911290322581,0.7283266129032258,0.7429435483870968,0.703125,0.75,0.764616935483871,0.7731854838709677,0.7746975806451613,0.7746975806451613,0
eca_botnext26ts_256,10593301,25.435111424,4.815060992,0.17748736,4.044297728,0.005809788701,0.865658516448,4.083876132965088,0,0.6804435483870968,1.9259206771850583,1.0,0.735383064516129,0.7363911290322581,0.7434475806451613,0.735383064516129,0.7515120967741935,0.7565524193548387,0.7535282258064516,0.7575604838709677,0.7691532258064516,0
bat_resnext26ts,10731200,25.435111424,5.224005632,0.179553792,4.521063424,0.005963568843,0.888571757566,4.151860952377319,0,0.5997983870967742,2.078590250015259,0.9886363636363636,0.7046370967741935,0.7459677419354839,0.7565524193548387,0.7439516129032258,0.7278225806451613,0.7520161290322581,0.7545362903225806,0.7716733870967742,0.7116935483870968,0
bat_resnext26ts,10731200,25.435111424,5.224005632,0.179553792,4.521063424,0.00588743972,0.874284798347,4.137868404388428,0,0.5997983870967742,2.078913164138794,0.9886363636363636,0.7046370967741935,0.7459677419354839,0.7565524193548387,0.7439516129032258,0.7278225806451613,0.7520161290322581,0.7545362903225806,0.7716733870967742,0.7116935483870968,0
lambda_resnet26rpt_256,10988688,25.435111424,6.757023744,0.18572544,5.973276672,0.005198386604,0.771960410664,3.727370262145996,0,0.6880040322580645,1.7480767011642455,0.9971590909090908,0.688508064516129,0.7318548387096774,0.7303427419354839,0.719758064516129,0.7207661290322581,0.7011088709677419,0.733366935483871,0.7348790322580645,0.751008064516129,0
resnet18d,11708744,25.435111424,1.71966464,0.222257152,1.48204544,0.016955825157,1.610803389935,1.780550479888916,0,0.6748991935483871,0.7933631896972656,1.0,0.7106854838709677,0.7121975806451613,0.7575604838709677,0.7600806451612904,0.7580645161290323,0.7580645161290323,0.7585685483870968,0.7595766129032258,0.7600806451612904,0
halonet26t,12480288,25.435111424,3.745513472,0.206362112,3.038918656,0.004422118289,0.656684565924,2.991448163986206,0,0.6804435483870968,1.3745464086532593,0.9389204545454546,0.6875,0.686491935483871,0.6895161290322581,0.7338709677419355,0.7142137096774194,0.7182459677419355,0.6688508064516129,0.6880040322580645,0.7101814516129032,0
botnet26t_256,12488672,25.435111424,3.81681664,0.209638912,3.050554368,0.003909887011,0.580618221161,2.925894260406494,0,0.672883064516129,1.3464359998703004,0.9730113636363636,0.6859879032258065,0.7237903225806451,0.702116935483871,0.7182459677419355,0.6522177419354839,0.6869959677419355,0.7132056451612904,0.7258064516129032,0.7127016129032258,0
dpn68,12611602,25.435111424,4.496293888,0.218740736,4.234037248,0.006143361099,0.912289123239,4.361400604248047,0,0.6834677419354839,1.842680168151856,0.9299918846650556,0.7071572580645161,0.6638104838709677,0.7061491935483871,0.5997983870967742,0.7046370967741935,0.7081653225806451,0.6431451612903226,0.6315524193548387,0.7091733870967742,0
dpn68b,12611602,25.435111424,4.628414464,0.217888768,4.267460608,0.006135840093,0.911172253843,4.321991682052612,0,0.670866935483871,1.8832013607025144,1.0,0.7494959677419355,0.7626008064516129,0.7721774193548387,0.7741935483870968,0.7757056451612904,0.7777217741935484,0.7772177419354839,0.7772177419354839,0.7777217741935484,0
gc_efficientnetv2_rw_t,13677713,25.435111424,6.088032256,0.243621376,5.555784192,0.005222963972,0.775610149808,3.7427141666412354,0,0.6779233870967742,1.6039777040481566,1.0,0.7132056451612904,0.7278225806451613,0.7358870967741935,0.7394153225806451,0.7399193548387096,0.7389112903225806,0.7394153225806451,0.7384072580645161,0.7379032258064516,0
sehalonet33ts,13691712,25.435111424,5.637144576,0.238769152,4.795500032,0.005790347209,0.856971386944,4.02228593826294,0,0.6703629032258065,1.8644816875457764,0.9815340909090908,0.7056451612903226,0.7202620967741935,0.7127016129032258,0.6310483870967742,0.7217741935483871,0.7127016129032258,0.7419354838709677,0.7348790322580645,0.7404233870967742,0
sebotnet33ts_256,13701984,25.435111424,6.786383872,0.2431232,5.310598656,0.006261048328,0.926635152577,4.350970268249512,0,0.6653225806451613,2.0629653453826906,0.7936282483014193,0.6764112903225806,0.6683467741935484,0.6713709677419355,0.657258064516129,0.6754032258064516,0.7116935483870968,0.7061491935483871,0.7081653225806451,0.6673387096774194,0
densenet169,14149480,25.435111424,7.537164288,0.24014592,6.892307456,0.008031912672,1.188723075485,5.180866479873657,0,0.7081653225806451,2.324094557762146,0.9713879877870734,0.719758064516129,0.6759072580645161,0.6900201612903226,0.7258064516129032,0.7424395161290323,0.7061491935483871,0.7253024193548387,0.7273185483870968,0.7237903225806451,0
maxvit_nano_rw_256,15451148,25.435111424,9.313452032,0.281889792,8.43572736,0.010397057392,1.538764494058,6.854584932327271,0,0.6693548387096774,3.317725706100464,0.7321428602392023,0.6703629032258065,0.6738911290322581,0.6300403225806451,0.6794354838709677,0.6779233870967742,0.6975806451612904,0.6769153225806451,0.6960685483870968,0.704133064516129,0
gcresnext50ts,15667320,25.435111424,6.828326912,0.257570304,6.073332736,0.008476706327,1.275744302246,5.38038969039917,0,0.5599798387096774,2.761482834815979,0.9815340909090908,0.7469758064516129,0.7560483870967742,0.7394153225806451,0.6980846774193549,0.7303427419354839,0.7540322580645161,0.751008064516129,0.7394153225806451,0.7142137096774194,0
dla34,15742104,25.435111424,2.95698432,0.270052864,2.290753024,0.003622246825,0.545148147174,2.7896502017974854,0,0.0539314516129032,1.2568920373916626,0.9403409090909092,0.3996975806451613,0.6784274193548387,0.7071572580645161,0.7116935483870968,0.6915322580645161,0.6965725806451613,0.6013104838709677,0.7091733870967742,0.7086693548387096,0
ecaresnet26t,16011916,25.435111424,3.854565376,0.26681088,3.391280128,0.028386755712,2.583194769767,2.993276834487915,0,0.6890120967741935,1.344033741950989,1.0,0.6985887096774194,0.7565524193548387,0.7540322580645161,0.766633064516129,0.7721774193548387,0.7736895161290323,0.7752016129032258,0.7762096774193549,0.7767137096774194,0
ecaresnet26t,16011916,25.435111424,3.854565376,0.26681088,3.391280128,0.028386755712,2.583194769767,2.9960777759552,0,0.6890120967741935,1.3457669496536255,1.0,0.6985887096774194,0.7565524193548387,0.7540322580645161,0.766633064516129,0.7721774193548387,0.7736895161290323,0.7752016129032258,0.7762096774193549,0.7767137096774194,0
ecaresnet26t,16011916,25.435111424,3.854565376,0.26681088,3.391280128,0.028386755712,2.583194769767,2.9955012798309326,0,0.6890120967741935,1.3452715873718262,1.0,0.6985887096774194,0.7565524193548387,0.7540322580645161,0.766633064516129,0.7721774193548387,0.7736895161290323,0.7752016129032258,0.7762096774193549,0.7767137096774194,0
resnet26d,16014408,25.435111424,3.374317568,0.266833408,2.95417088,0.02526583981,2.299191422682,2.7093334197998047,0,0.6688508064516129,1.2330942392349242,0.9744318181818182,0.6960685483870968,0.7263104838709677,0.7142137096774194,0.7091733870967742,0.7247983870967742,0.7308467741935484,0.7066532258064516,0.7101814516129032,0.610383064516129,0
maxxvit_rmlp_nano_rw_256,16779628,25.435111424,6.67942912,0.302027776,5.66371328,0.064362814857,5.696109114866,6.916736364364624,0,0.6693548387096774,3.1800934314727782,0.6704545481638475,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6683467741935484,0.6633064516129032,0.6693548387096774,0.6547379032258065,0.6622983870967742,0.6622983870967742,0
seresnext26t_32x4d,16806976,25.435111424,4.75004928,0.278365696,4.122551296,0.035686602086,3.104734381503,3.6498544216156006,0,0.6809475806451613,1.60090229511261,0.9630681818181818,0.7293346774193549,0.7394153225806451,0.748991935483871,0.7127016129032258,0.7247983870967742,0.7081653225806451,0.6769153225806451,0.7298387096774194,0.7429435483870968,0
seresnext26d_32x4d,16809512,25.435111424,4.783603712,0.278404608,4.156134912,0.035567130624,2.863154015204,3.675194025039673,0,0.6733870967741935,1.6088050603866575,0.9900568181818182,0.7273185483870968,0.7253024193548387,0.7288306451612904,0.7247983870967742,0.7202620967741935,0.7540322580645161,0.7308467741935484,0.7590725806451613,0.7081653225806451,0
dla60x,17352344,25.435111424,6.824132608,0.286793216,5.580062208,0.050303661102,3.823078243732,5.075719118118286,0,0.5428427419354839,2.1368150234222414,0.9586038968779824,0.5231854838709677,0.7086693548387096,0.7373991935483871,0.7414314516129032,0.7121975806451613,0.7303427419354839,0.7253024193548387,0.7303427419354839,0.7212701612903226,0
resnet32ts,17963616,25.435111424,4.90733568,0.31149312,4.285574144,0.030365900481,2.231893685371,3.24866271018982,0,0.6844758064516129,1.4617983102798462,0.9642857150598004,0.7167338709677419,0.7379032258064516,0.6930443548387096,0.7379032258064516,0.71875,0.7142137096774194,0.6980846774193549,0.7051411290322581,0.7268145161290323,0
edgenext_base,18511292,25.435111424,4.78150656,0.33756416,4.333129728,0.051753983464,3.803917784622,5.298539161682129,0,0.6955645161290323,2.2191344022750856,0.9957386363636364,0.6990927419354839,0.7056451612903226,0.7283266129032258,0.7258064516129032,0.704133064516129,0.7479838709677419,0.75,0.7575604838709677,0.7590725806451613,0
eca_resnet33ts,19676302,25.435111424,5.070913536,0.345746432,4.507156992,0.032813813847,2.493849852395,3.414024353027344,0,0.672883064516129,1.5273602724075317,0.9928977272727272,0.7091733870967742,0.7308467741935484,0.7288306451612904,0.7429435483870968,0.7232862903225806,0.7560483870967742,0.7454637096774194,0.7595766129032258,0.7348790322580645,0
seresnet33ts,19779200,25.435111424,5.1380224,0.345754624,4.506118656,0.032873812731,2.498409767527,3.4210922718048096,0,0.6925403225806451,1.5376827001571656,0.9928977272727272,0.7147177419354839,0.75,0.7525201612903226,0.7081653225806451,0.7227822580645161,0.703125,0.7414314516129032,0.7338709677419355,0.7651209677419355,0
gcresnet33ts,19880698,25.435111424,5.165285376,0.345332736,4.507966976,0.033145257305,2.485894297884,3.469022512435913,0,0.7051411290322581,1.5524874687194825,0.9886363636363636,0.7142137096774194,0.733366935483871,0.7273185483870968,0.7641129032258065,0.71875,0.7358870967741935,0.7298387096774194,0.7308467741935484,0.7106854838709677,0
densenet201,20013928,25.435111424,9.430892544,0.329977344,8.87023104,0.061306603553,4.59799526646,6.543915271759033,0,0.7056451612903226,2.9622424125671385,0.9728084423325278,0.6058467741935484,0.7202620967741935,0.71875,0.6965725806451613,0.7137096774193549,0.7147177419354839,0.7253024193548387,0.7505040322580645,0.7394153225806451,0
cspresnext50,20569896,25.435111424,5.58891008,0.340346368,5.199911936,0.038408323152,2.957440882683,4.051813840866089,0,0.7101814516129032,1.8255735635757449,0.969764611937783,0.7263104838709677,0.7530241935483871,0.7328629032258065,0.7283266129032258,0.7424395161290323,0.7147177419354839,0.6653225806451613,0.6799395161290323,0.7399193548387096,0
cspresnext50,20569896,25.435111424,5.58891008,0.340346368,5.199911936,0.038408323152,2.957440882683,4.65987229347229,0,0.7101814516129032,1.823985695838928,0.969764611937783,0.7263104838709677,0.7530241935483871,0.7328629032258065,0.7283266129032258,0.7424395161290323,0.7147177419354839,0.6653225806451613,0.6799395161290323,0.7399193548387096,0
regnetv_040,20640640,25.435111424,7.2351744,0.36993024,6.716689408,0.044023987265,3.47789499397,4.56792688369751,0,0.6703629032258065,2.024297070503235,0.9529220786961642,0.6980846774193549,0.6895161290322581,0.7152217741935484,0.6985887096774194,0.688508064516129,0.7258064516129032,0.7157258064516129,0.7278225806451613,0.6854838709677419,0
convmixer_768_32,21110248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
convmixer_768_32,21110248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cs3darknet_focus_l,21151720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
hrnet_w18,21299004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cspresnet50,21616168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cspresnet50,21616168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
gluon_resnet34_v1b,21797672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
resnet34d,21816904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cs3sedarknet_l,21913592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dla60,22036632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
lamhalobotnet50ts_256,22569824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
halo2botnet50ts_256,22635360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
halonet50ts,22733280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
adv_inception_v3,23834568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
adv_inception_v3,23834568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
gluon_inception_v3,23834568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
res2next50,24671464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
resnext50d_32x4d,25048136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
res2net50_14w_8s,25059816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
resnetv2_50,25549352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
resnetblur50,25557032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
resnetaa50,25557032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ecaresnet50t,25573814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ecaresnet50d,25576350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ecaresnet50d,25576350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
gcresnet50t,25897080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dla102x,26309272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xception41p,26907752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xception41,26969560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
gluon_seresnext50_32x4d,27559896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cspdarknet53,27642184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
cspdarknet53,27642184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
legacy_seresnet50,28088024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
repvgg_a2,28210600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
convnext_tiny_hnf,28589128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
densenet161,28681000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ecaresnetlight,30162046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ecaresnetlight,30162046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
selecsls60,30670768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
gernet_l,31078280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
selecsls42b,32458248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
selecsls60b,32774064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
dla102,33268888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
resnetrs50,35691912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
resnet51q,35696920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
darknetaa53,36022984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
