model,num_param,memT,memR,memA,memM,energy,co2,train_time,infer_time,test_00,inf_time,tr_acc,test_01,test_02,test_03,test_04,test_05,test_06,test_07,test_08,test_09,pretrain
regnetv_040,20640640,25.435111424,7.226785792,0.343729152,6.699993088,0.003070931124,0.152011090659,2.2391340732574463,0,0.6513157894736842,0.5972594738006591,1.0,0.662828947368421,0.9226973684210528,0.9161184210526316,0.8289473684210527,0.9292763157894736,0.9078947368421052,0.9029605263157896,0.9029605263157896,0.9029605263157896,0
convmixer_768_32,21110248,25.435111424,17.42733312,0.348658176,17.018504192,0.021368037065,1.057717834697,13.46402359008789,0,0.6266447368421053,3.793475699424744,1.0,0.6299342105263158,0.6990131578947368,0.8223684210526315,0.8700657894736842,0.8832236842105263,0.875,0.875,0.875,0.8766447368421053,0
convmixer_768_32,21110248,25.435111424,17.42733312,0.348658176,17.018504192,0.021445358564,1.061545248929,13.46010684967041,0,0.6266447368421053,3.793956065177917,1.0,0.6299342105263158,0.6990131578947368,0.8223684210526315,0.8700657894736842,0.8832236842105263,0.875,0.875,0.875,0.8766447368421053,0
cs3darknet_focus_l,21151720,25.435111424,3.787456512,0.349663744,3.544518656,0.001512688798,0.074878095501,1.3881826400756836,0,0.6266447368421053,0.3827359914779663,0.9865530303030304,0.9210526315789472,0.7351973684210527,0.8848684210526315,0.8930921052631579,0.8223684210526315,0.8848684210526315,0.8947368421052632,0.8799342105263158,0.8470394736842105,0
hrnet_w18,21299004,25.435111424,6.4487424,0.333951488,5.675516928,0.005104235249,0.252659644847,3.5818777084350586,0,0.9046052631578948,0.8868123292922974,1.0,0.912828947368421,0.9029605263157896,0.9325657894736842,0.8766447368421053,0.8799342105263158,0.8305921052631579,0.8963815789473685,0.8634868421052632,0.8585526315789473,0
cspresnet50,21616168,25.435111424,4.192206848,0.362617344,4.118751744,0.001496249622,0.074812481093,1.47269606590271,0,0.6266447368421053,0.4216931819915771,1.0,0.6266447368421053,0.6266447368421053,0.805921052631579,0.9177631578947368,0.924342105263158,0.9177631578947368,0.9177631578947368,0.9177631578947368,0.9177631578947368,0
cspresnet50,21616168,25.435111424,4.192206848,0.362617344,4.118751744,0.001582507868,0.079125393417,1.4752275943756104,0,0.6266447368421053,0.4229069709777832,1.0,0.6266447368421053,0.6266447368421053,0.805921052631579,0.9177631578947368,0.924342105263158,0.9177631578947368,0.9177631578947368,0.9177631578947368,0.9177631578947368,0
gluon_resnet34_v1b,21797672,25.435111424,2.225078272,0.370194432,1.64528384,0.00107581493,0.053790746477,1.1745092868804932,0,0.8930921052631579,0.328670859336853,1.0,0.8947368421052632,0.8717105263157895,0.8141447368421053,0.8651315789473685,0.8256578947368421,0.8404605263157895,0.868421052631579,0.8601973684210527,0.8569078947368421,0
resnet34d,21816904,25.435111424,2.290089984,0.368243712,1.99264768,0.0014115391,0.070576954987,1.3172595500946045,0,0.6430921052631579,0.3646013736724853,1.0,0.6282894736842105,0.6266447368421053,0.7203947368421053,0.7730263157894737,0.8453947368421053,0.8848684210526315,0.8898026315789473,0.8914473684210527,0.8930921052631579,0
cs3sedarknet_l,21913592,25.435111424,4.689231872,0.362213376,4.043121664,0.001862425718,0.093121285904,1.587653875350952,0,0.694078947368421,0.4313789844512939,1.0,0.7138157894736842,0.7483552631578947,0.9292763157894736,0.8914473684210527,0.7730263157894737,0.8947368421052632,0.90625,0.837171052631579,0.8486842105263158,0
