model,num_param,memT,memR,memA,memM,energy,co2,train_time,infer_time,test_00,inf_time,tr_acc,test_01,test_02,test_03,test_04,test_05,test_06,test_07,test_08,test_09,pretrain
convmixer_768_32,21110248,25.435111424,17.53219072,0.368451072,17.035603968,0.255269586556,20.868288700937,156.35673904418945,0,0.6577620967741935,12.436599230766296,0.7496639784068277,0.6779233870967742,0.6839717741935484,0.6935483870967742,0.6920362903225806,0.6965725806451613,0.7001008064516129,0.7081653225806451,0.7066532258064516,0.7147177419354839,0
convmixer_768_32,21110248,25.435111424,17.53219072,0.368451072,17.035603968,0.254273607874,20.850435845677,156.504234790802,0,0.6577620967741935,12.424575519561769,0.7496639784068277,0.6779233870967742,0.6839717741935484,0.6935483870967742,0.6920362903225806,0.6965725806451613,0.7001008064516129,0.7081653225806451,0.7066532258064516,0.7147177419354839,0
cs3darknet_focus_l,21151720,25.435111424,3.812622336,0.371070464,3.558042624,0.027605784129,2.374097435076,17.319517135620117,0,0.6673387096774194,1.332898211479187,0.7393854029102412,0.6779233870967742,0.6839717741935484,0.6809475806451613,0.7026209677419355,0.7202620967741935,0.7127016129032258,0.7116935483870968,0.7046370967741935,0.7182459677419355,0
hrnet_w18,21299004,25.435111424,6.49068544,0.354016768,5.692767744,0.069515043313,5.769748594952,44.325515270233154,0,0.6688508064516129,2.976627254486084,0.7709530121115244,0.671875,0.6612903225806451,0.6547379032258065,0.6925403225806451,0.7006048387096774,0.7061491935483871,0.7167338709677419,0.6945564516129032,0.7207661290322581,0
cspresnet50,21616168,25.435111424,4.385144832,0.376710656,4.136752128,0.029089126611,2.312585565607,18.369005918502808,0,0.6502016129032258,1.4716707944869996,0.7496547723469669,0.6668346774193549,0.6960685483870968,0.7081653225806451,0.7182459677419355,0.6935483870967742,0.7222782258064516,0.7237903225806451,0.7268145161290323,0.7242943548387096,0
cspresnet50,21616168,25.435111424,4.385144832,0.376710656,4.136752128,0.029069136,2.383669151968,18.28668785095215,0,0.6502016129032258,1.472282648086548,0.7496547723469669,0.6668346774193549,0.6960685483870968,0.7081653225806451,0.7182459677419355,0.6935483870967742,0.7222782258064516,0.7237903225806451,0.7268145161290323,0.7242943548387096,0
gluon_resnet34_v1b,21797672,25.435111424,2.292187136,0.389481472,1.657467904,0.023529084483,1.929384927577,14.936424732208252,0,0.6769153225806451,1.1696857213974,0.7717815583155035,0.6849798387096774,0.6930443548387096,0.6910282258064516,0.7061491935483871,0.7091733870967742,0.7116935483870968,0.7459677419354839,0.7525201612903226,0.7615927419354839,0
resnet34d,21816904,25.435111424,2.315255808,0.392157184,2.007109632,0.025938295938,2.126940266932,16.441853284835815,0,0.6859879032258065,1.2683307647705078,0.7597860508857797,0.702116935483871,0.7056451612903226,0.7157258064516129,0.7308467741935484,0.7429435483870968,0.7414314516129032,0.7368951612903226,0.7358870967741935,0.7449596774193549,0
cs3sedarknet_l,21913592,25.435111424,4.710203392,0.382505984,4.062101504,0.031082944114,2.564342889429,19.664851665496823,0,0.6678427419354839,1.4836963415145874,0.7635099055015877,0.6869959677419355,0.7066532258064516,0.7147177419354839,0.7222782258064516,0.7288306451612904,0.7278225806451613,0.7308467741935484,0.7308467741935484,0.7303427419354839,0
dla60,22036632,25.435111424,5.3477376,0.366935552,4.423618048,0.038594894121,3.184078764996,23.99782776832581,0,0.6451612903225806,1.884096956253052,0.7672245543297023,0.6612903225806451,0.6663306451612904,0.670866935483871,0.6784274193548387,0.6784274193548387,0.6764112903225806,0.6597782258064516,0.6466733870967742,0.6587701612903226,0
lamhalobotnet50ts_256,22569824,25.435111424,6.98351616,0.374550016,6.457460736,0.052454869985,4.248844468767,32.432271242141724,0,0.6844758064516129,2.300519013404846,0.7736411840404005,0.6859879032258065,0.6950604838709677,0.6950604838709677,0.717741935483871,0.7278225806451613,0.7303427419354839,0.7368951612903226,0.7474798387096774,0.7308467741935484,0
halo2botnet50ts_256,22635360,25.435111424,7.279214592,0.377660928,6.572424192,0.053718673661,4.378071903383,33.2350959777832,0,0.6643145161290323,2.7649932622909548,0.7787873766737986,0.6875,0.7081653225806451,0.71875,0.7293346774193549,0.7384072580645161,0.7520161290322581,0.7444556451612904,0.7530241935483871,0.7404233870967742,0
halonet50ts,22733280,25.435111424,7.254048768,0.379397632,6.532261888,0.04766813846,3.908787353691,29.90695142745972,0,0.6628024193548387,2.3947455644607545,0.7832016863235055,0.6960685483870968,0.7096774193548387,0.7242943548387096,0.7424395161290323,0.7358870967741935,0.748991935483871,0.75,0.7545362903225806,0.7711693548387096,0
